,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
40,38,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run ",1st innings,,,6.2,no run,45,0,45/2,"Rainsford to Botha, no run",,,2
41,39,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run cover drive straight to cover",1st innings,,,6.3,no run,45,0,45/2,"Rainsford to Botha, no run",,cover drive straight to cover,2
42,40,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run off stump line past the out side out side edge to the keeper",1st innings,,,6.4,no run,45,0,45/2,"Rainsford to Botha, no run",,off stump line past the out side out side edge to the keeper,2
43,41,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run ",1st innings,,,6.5,no run,45,0,45/2,"Rainsford to Botha, no run",,,2
44,42,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, FOUR runs cover drive over point and cover to the boundary",1st innings,Paul Stirling,303427,7.0,four,49,4,49/2,"Rainsford to Botha, FOUR runs",,cover drive over point and cover to the boundary,2
45,43,Paul Stirling,303427,Chris Mpofu,55633,"Mpofu to Stirling, 1 run leg glance to deep square leg",1st innings,,,7.1,run,50,1,50/2,"Mpofu to Stirling, 1 run",,leg glance to deep square leg,2
46,44,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, no run forward defence straight to mid off",1st innings,,,7.2,no run,50,0,50/2,"Mpofu to Botha, no run",,forward defence straight to mid off,2
47,45,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, no run short off a lenght , back foot defence  to mid wicket",1st innings,,,7.3,no run,50,0,50/2,"Mpofu to Botha, no run",,"short off a lenght , back foot defence  to mid wicket",2
48,45,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, 1 wide out side leg and a wide",1st innings,,,7.3,wide,51,1,51/2,"Mpofu to Botha, 1 wide",,out side leg and a wide,2
49,46,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, no run ",1st innings,,,7.4,no run,51,0,51/2,"Mpofu to Botha, no run",,,2
50,47,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, no run ",1st innings,,,7.5,no run,51,0,51/2,"Mpofu to Botha, no run",,,2
51,48,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, FOUR runs cut shot straight between point and cover",1st innings,Paul Stirling,303427,8.0,four,55,4,55/2,"Mpofu to Botha, FOUR runs",,cut shot straight between point and cover,2
52,49,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, 1 run front foot shot down to third man ",1st innings,,,8.1,run,56,1,56/2,"Rainsford to Stirling, 1 run",,front foot shot down to third man ,2
53,50,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run good lenght , forward defence",1st innings,,,8.2,no run,56,0,56/2,"Rainsford to Botha, no run",,"good lenght , forward defence",2
54,51,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run short off a lenght , back foot defence",1st innings,,,8.3,no run,56,0,56/2,"Rainsford to Botha, no run",,"short off a lenght , back foot defence",2
55,52,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run leg glance to mid wicket",1st innings,,,8.4,no run,56,0,56/2,"Rainsford to Botha, no run",,leg glance to mid wicket,2
56,53,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run swing and a miss straight to Taibu",1st innings,,,8.5,no run,56,0,56/2,"Rainsford to Botha, no run",,swing and a miss straight to Taibu,2
57,54,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run ",1st innings,Paul Stirling,303427,9.0,no run,56,0,56/2,"Rainsford to Botha, no run",,,2
58,55,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,,,9.1,no run,56,0,56/2,"Masakadza to Stirling, no run",,,2
59,56,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, SIX runs bang, uppish on drive over mid on for maximum",1st innings,,,9.2,six,62,6,62/2,"Masakadza to Stirling, SIX runs",,"bang, uppish on drive over mid on for maximum",2
60,57,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, 1 run cut shot and droppad at point ",1st innings,,,9.3,run,63,1,63/2,"Masakadza to Stirling, 1 run",,cut shot and droppad at point ,2
61,58,Andre Botha,44102,Hamilton Masakadza,55608,"Masakadza to Botha, no run ",1st innings,,,9.4,no run,63,0,63/2,"Masakadza to Botha, no run",,,2
62,59,Andre Botha,44102,Hamilton Masakadza,55608,"Masakadza to Botha, 1 run ",1st innings,,,9.5,run,64,1,64/2,"Masakadza to Botha, 1 run",,,2
63,60,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,Andre Botha,44102,10.0,no run,64,0,64/2,"Masakadza to Stirling, no run",,,2
64,61,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run back foot defence , straicht to mid off",1st innings,,,10.1,no run,64,0,64/2,"Rainsford to Botha, no run",,"back foot defence , straicht to mid off",2
65,62,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, 1 run a push to point and a quick run",1st innings,,,10.2,run,65,1,65/2,"Rainsford to Botha, 1 run",,a push to point and a quick run,2
66,63,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, no run god lenght , forward defence",1st innings,,,10.3,no run,65,0,65/2,"Rainsford to Stirling, no run",,"god lenght , forward defence",2
67,64,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, no run short off a leght tried to pull but could not connect",1st innings,,,10.4,no run,65,0,65/2,"Rainsford to Stirling, no run",,short off a leght tried to pull but could not connect,2
68,65,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, 1 run a drive past cover",1st innings,,,10.5,run,66,1,66/2,"Rainsford to Stirling, 1 run",,a drive past cover,2
69,66,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run ",1st innings,Paul Stirling,303427,11.0,no run,66,0,66/2,"Rainsford to Botha, no run",,,2
70,67,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run fifth stump line and left alone",1st innings,,,11.1,no run,66,0,66/2,"Masakadza to Stirling, no run",,fifth stump line and left alone,2
71,68,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,,,11.2,no run,66,0,66/2,"Masakadza to Stirling, no run",,,2
72,69,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,,,11.3,no run,66,0,66/2,"Masakadza to Stirling, no run",,,2
73,70,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, 1 run nagged down to third man",1st innings,,,11.4,run,67,1,67/2,"Masakadza to Stirling, 1 run",,nagged down to third man,2
74,71,Andre Botha,44102,Hamilton Masakadza,55608,"Masakadza to Botha, no run ",1st innings,,,11.5,no run,67,0,67/2,"Masakadza to Botha, no run",,,2
75,72,Andre Botha,44102,Hamilton Masakadza,55608,"Masakadza to Botha, no run ",1st innings,Paul Stirling,303427,12.0,no run,67,0,67/2,"Masakadza to Botha, no run",,,2
76,73,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, no run forward defence and a big no to send Botha back",1st innings,,,12.1,no run,67,0,67/2,"Rainsford to Stirling, no run",,forward defence and a big no to send Botha back,2
77,74,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, no run on drive to mid on",1st innings,,,12.2,no run,67,0,67/2,"Rainsford to Stirling, no run",,on drive to mid on,2
78,75,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, SIX runs bang off drive over mid off ",1st innings,,,12.3,six,73,6,73/2,"Rainsford to Stirling, SIX runs",,bang off drive over mid off ,2
79,76,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, no run ",1st innings,,,12.4,no run,73,0,73/2,"Rainsford to Stirling, no run",,,2
80,77,Paul Stirling,303427,Ed Rainsford,55740,"Rainsford to Stirling, 1 run cover drive yeilding only a single",1st innings,,,12.5,run,74,1,74/2,"Rainsford to Stirling, 1 run",,cover drive yeilding only a single,2
81,78,Andre Botha,44102,Ed Rainsford,55740,"Rainsford to Botha, no run ",1st innings,Paul Stirling,303427,13.0,no run,74,0,74/2,"Rainsford to Botha, no run",,,2
82,79,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,,,13.1,no run,74,0,74/2,"Masakadza to Stirling, no run",,,2
83,80,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,,,13.2,no run,74,0,74/2,"Masakadza to Stirling, no run",,,2
84,81,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, no run ",1st innings,,,13.3,no run,74,0,74/2,"Masakadza to Stirling, no run",,,2
85,82,Paul Stirling,303427,Hamilton Masakadza,55608,"Masakadza to Stirling, 1 run ",1st innings,,,13.4,run,75,1,75/2,"Masakadza to Stirling, 1 run",,,2
86,83,Andre Botha,44102,Hamilton Masakadza,55608,"Masakadza to Botha, no run out side off , comes down the wicket but misses ",1st innings,,,13.5,no run,75,0,75/2,"Masakadza to Botha, no run",,"out side off , comes down the wicket but misses ",2
87,84,Andre Botha,44102,Hamilton Masakadza,55608,"Masakadza to Botha, FOUR runs uppish on drive over mid on to long on region for a boundary",1st innings,Paul Stirling,303427,14.0,four,79,4,79/2,"Masakadza to Botha, FOUR runs",,uppish on drive over mid on to long on region for a boundary,2
88,85,Paul Stirling,303427,Chris Mpofu,55633,"Mpofu to Stirling, 1 run cover drive to sweeper",1st innings,,,14.1,run,80,1,80/2,"Mpofu to Stirling, 1 run",,cover drive to sweeper,2
89,86,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, no run a huge swing but could not get a full bat on the ball",1st innings,,,14.2,no run,80,0,80/2,"Mpofu to Botha, no run",,a huge swing but could not get a full bat on the ball,2
90,87,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, no run swing and a miss ",1st innings,,,14.3,no run,80,0,80/2,"Mpofu to Botha, no run",,swing and a miss ,2
91,88,Andre Botha,44102,Chris Mpofu,55633,"Mpofu to Botha, 1 run ",1st innings,,,14.4,run,81,1,81/2,"Mpofu to Botha, 1 run",,,2
92,89,Paul Stirling,303427,Chris Mpofu,55633,"Mpofu to Stirling, no run ",1st innings,,,14.5,no run,81,0,81/2,"Mpofu to Stirling, no run",,,2
93,90,Paul Stirling,303427,Chris Mpofu,55633,"Mpofu to Stirling, no run short ball batsman could not connect it well",1st innings,Andre Botha,44102,15.0,no run,81,0,81/2,"Mpofu to Stirling, no run",,short ball batsman could not connect it well,2
94,91,Andre Botha,44102,Prosper Utseya,55820,"Utseya to Botha, 1 run cover drive down to sweeper",1st innings,,,15.1,run,82,1,82/2,"Utseya to Botha, 1 run",,cover drive down to sweeper,2
95,92,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, no run forward defence",1st innings,,,15.2,no run,82,0,82/2,"Utseya to Stirling, no run",,forward defence,2
96,93,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, 2 runs powerful drive past extra cover",1st innings,,,15.3,run,84,2,84/2,"Utseya to Stirling, 2 runs",,powerful drive past extra cover,2
97,94,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, no run ",1st innings,,,15.4,no run,84,0,84/2,"Utseya to Stirling, no run",,,2
98,95,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, no run ",1st innings,,,15.5,no run,84,0,84/2,"Utseya to Stirling, no run",,,2
99,96,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, 1 run on drive to long on",1st innings,Andre Botha,44102,16.0,run,85,1,85/2,"Utseya to Stirling, 1 run",,on drive to long on,2
100,97,Paul Stirling,303427,Graeme Cremer,55346,"Cremer to Stirling, no run ",1st innings,,,16.1,no run,85,0,85/2,"Cremer to Stirling, no run",,,2
101,98,Paul Stirling,303427,Graeme Cremer,55346,"Cremer to Stirling, 1 run gave hiomself room and pushed it to sweeper",1st innings,,,16.2,run,86,1,86/2,"Cremer to Stirling, 1 run",,gave hiomself room and pushed it to sweeper,2
102,99,Andre Botha,44102,Graeme Cremer,55346,"Cremer to Botha, 1 run leg glance to deep mid wicket",1st innings,,,16.3,run,87,1,87/2,"Cremer to Botha, 1 run",,leg glance to deep mid wicket,2
103,100,Paul Stirling,303427,Graeme Cremer,55346,"Cremer to Stirling, no run missed a sweep shot a",1st innings,,,16.4,no run,87,0,87/2,"Cremer to Stirling, no run",,missed a sweep shot a,2
104,101,Paul Stirling,303427,Graeme Cremer,55346,"Cremer to Stirling, 1 run ",1st innings,,,16.5,run,88,1,88/2,"Cremer to Stirling, 1 run",,,2
105,102,Andre Botha,44102,Graeme Cremer,55346,"Cremer to Botha, 1 run leg stump line, and a leg glance of the last ball ",1st innings,Paul Stirling,303427,17.0,run,89,1,89/2,"Cremer to Botha, 1 run",,"leg stump line, and a leg glance of the last ball ",2
106,103,Andre Botha,44102,Prosper Utseya,55820,"Utseya to Botha, no run ",1st innings,,,17.1,no run,89,0,89/2,"Utseya to Botha, no run",,,2
107,104,Andre Botha,44102,Prosper Utseya,55820,"Utseya to Botha, 1 run nicely tapped away to deep square leg",1st innings,,,17.2,run,90,1,90/2,"Utseya to Botha, 1 run",,nicely tapped away to deep square leg,2
108,105,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, 1 run on drive to long on,50 up for Stirling",1st innings,,,17.3,run,91,1,91/2,"Utseya to Stirling, 1 run",,"on drive to long on,50 up for Stirling",2
109,106,Andre Botha,44102,Prosper Utseya,55820,"Utseya to Botha, OUT ",1st innings,Paul Stirling,303427,17.4,out,91,0,91/3,"Utseya to Botha, OUT",,,3
110,107,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,,,17.5,no run,91,0,91/3,"Utseya to KJ O'Brien, no run",,,3
111,108,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run good over producing a wicket and 2 runs",1st innings,Paul Stirling,303427,18.0,no run,91,0,91/3,"Utseya to KJ O'Brien, no run",,good over producing a wicket and 2 runs,3
112,109,Paul Stirling,303427,Graeme Cremer,55346,"Cremer to Stirling, 1 run ",1st innings,,,18.1,run,92,1,92/3,"Cremer to Stirling, 1 run",,,3
113,110,Kevin O'Brien,24605,Graeme Cremer,55346,"Cremer to KJ O'Brien, no run ",1st innings,,,18.2,no run,92,0,92/3,"Cremer to KJ O'Brien, no run",,,3
114,111,Kevin O'Brien,24605,Graeme Cremer,55346,"Cremer to KJ O'Brien, no run leg spin missed out side edge and a big appeal ",1st innings,,,18.3,no run,92,0,92/3,"Cremer to KJ O'Brien, no run",,leg spin missed out side edge and a big appeal ,3
115,112,Kevin O'Brien,24605,Graeme Cremer,55346,"Cremer to KJ O'Brien, no run ",1st innings,,,18.4,no run,92,0,92/3,"Cremer to KJ O'Brien, no run",,,3
116,113,Kevin O'Brien,24605,Graeme Cremer,55346,"Cremer to KJ O'Brien, no run ",1st innings,,,18.5,no run,92,0,92/3,"Cremer to KJ O'Brien, no run",,,3
117,114,Kevin O'Brien,24605,Graeme Cremer,55346,"Cremer to KJ O'Brien, no run forward defence ,both the batsman called no",1st innings,Paul Stirling,303427,19.0,no run,92,0,92/3,"Cremer to KJ O'Brien, no run",,"forward defence ,both the batsman called no",3
118,115,Paul Stirling,303427,Prosper Utseya,55820,"Utseya to Stirling, 1 run cover drive to cover ,and a quick run",1st innings,,,19.1,run,93,1,93/3,"Utseya to Stirling, 1 run",,"cover drive to cover ,and a quick run",3
119,116,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,,,19.2,no run,93,0,93/3,"Utseya to KJ O'Brien, no run",,,3
120,117,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,,,19.3,no run,93,0,93/3,"Utseya to KJ O'Brien, no run",,,3
121,118,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,,,19.4,no run,93,0,93/3,"Utseya to KJ O'Brien, no run",,,3
122,119,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,,,19.5,no run,93,0,93/3,"Utseya to KJ O'Brien, no run",,,3
123,120,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,Paul Stirling,303427,20.0,no run,93,0,93/3,"Utseya to KJ O'Brien, no run",,,3
124,121,Paul Stirling,303427,Graeme Cremer,55346,"Cremer to Stirling, OUT drive ,in the air straight to the bowler",1st innings,Kevin O'Brien,24605,20.1,out,93,0,93/4,"Cremer to Stirling, OUT",,"drive ,in the air straight to the bowler",4
125,122,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run beaten out side off stump",1st innings,,,20.2,no run,93,0,93/4,"Cremer to Wilson, no run",,beaten out side off stump,4
126,123,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run back foot defence ",1st innings,,,20.3,no run,93,0,93/4,"Cremer to Wilson, no run",,back foot defence ,4
127,124,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run ",1st innings,,,20.4,no run,93,0,93/4,"Cremer to Wilson, no run",,,4
128,125,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run ",1st innings,,,20.5,no run,93,0,93/4,"Cremer to Wilson, no run",,,4
129,126,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run ",1st innings,Kevin O'Brien,24605,21.0,no run,93,0,93/4,"Cremer to Wilson, no run",,,4
130,127,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, 2 runs ",1st innings,,,21.1,run,95,2,95/4,"Utseya to KJ O'Brien, 2 runs",,,4
131,128,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, 1 run ",1st innings,,,21.2,run,96,1,96/4,"Utseya to KJ O'Brien, 1 run",,,4
132,129,Gary Wilson,24609,Prosper Utseya,55820,"Utseya to Wilson, 3 runs back foot cut shot between backward point and cover",1st innings,,,21.3,run,99,3,99/4,"Utseya to Wilson, 3 runs",,back foot cut shot between backward point and cover,4
133,130,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, 1 run ",1st innings,,,21.4,run,100,1,100/4,"Utseya to KJ O'Brien, 1 run",,,4
134,131,Gary Wilson,24609,Prosper Utseya,55820,"Utseya to Wilson, 1 run ",1st innings,,,21.5,run,101,1,101/4,"Utseya to Wilson, 1 run",,,4
135,132,Kevin O'Brien,24605,Prosper Utseya,55820,"Utseya to KJ O'Brien, no run ",1st innings,Gary Wilson,24609,22.0,no run,101,0,101/4,"Utseya to KJ O'Brien, no run",,,4
136,133,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run ",1st innings,,,22.1,no run,101,0,101/4,"Cremer to Wilson, no run",,,4
137,134,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run ",1st innings,,,22.2,no run,101,0,101/4,"Cremer to Wilson, no run",,,4
138,135,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, no run ",1st innings,,,22.3,no run,101,0,101/4,"Cremer to Wilson, no run",,,4
139,136,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, FOUR runs pull shot to the boundary ",1st innings,,,22.4,four,105,4,105/4,"Cremer to Wilson, FOUR runs",,pull shot to the boundary ,4
140,137,Gary Wilson,24609,Graeme Cremer,55346,"Cremer to Wilson, 1 run ",1st innings,,,22.5,run,106,1,106/4,"Cremer to Wilson, 1 run",,,4
