,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
51,51,Paul Stirling,303427,Henry Osinde,212175,"Osinde to Stirling, 1 wide attempted slower ball, given a wide, too far outside off",1st innings,,,8.3,wide,45,1,45/1,"Osinde to Stirling, 1 wide",,"attempted slower ball, given a wide, too far outside off",1
52,52,Paul Stirling,303427,Henry Osinde,212175,"Osinde to Stirling, 3 runs ",1st innings,,,8.4,run,48,3,48/1,"Osinde to Stirling, 3 runs",,,1
53,53,Andrew Poynter,210279,Henry Osinde,212175,"Osinde to Poynter, no run ",1st innings,,,8.5,no run,48,0,48/1,"Osinde to Poynter, no run",,,1
54,54,Andrew Poynter,210279,Henry Osinde,212175,"Osinde to Poynter, no run ",1st innings,Paul Stirling,303427,9.0,no run,48,0,48/1,"Osinde to Poynter, no run",,,1
55,55,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, no run ",1st innings,,,9.1,no run,48,0,48/1,"Baidwan to Stirling, no run",,,1
56,56,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, 1 run ",1st innings,,,9.2,run,49,1,49/1,"Baidwan to Stirling, 1 run",,,1
57,57,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, no run ",1st innings,,,9.3,no run,49,0,49/1,"Baidwan to Poynter, no run",,,1
58,58,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, SIX runs steps out and launches it over long off ",1st innings,,,9.4,six,55,6,55/1,"Baidwan to Poynter, SIX runs",,steps out and launches it over long off ,1
59,59,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, no run defends it with an open face to point",1st innings,,,9.5,no run,55,0,55/1,"Baidwan to Poynter, no run",,defends it with an open face to point,1
60,60,Andrew Poynter,210279,Harvir Baidwan,355583,"Baidwan to Poynter, OUT gone sharp stuff from bagai, beats the bat, he drags his foot out Bagai took out the bails in no time",1st innings,Paul Stirling,303427,10.0,out,55,0,55/2,"Baidwan to Poynter, OUT",,"gone sharp stuff from bagai, beats the bat, he drags his foot out Bagai took out the bails in no time",2
61,61,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run short and wide, pulls it away",1st innings,,,10.1,run,56,1,56/2,"Desai to Stirling, 1 run",,"short and wide, pulls it away",2
62,62,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, no run flatter, defended on the front foot",1st innings,,,10.2,no run,56,0,56/2,"Desai to O'Brien, no run",,"flatter, defended on the front foot",2
63,63,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, 1 run driven to covers",1st innings,,,10.3,run,57,1,57/2,"Desai to O'Brien, 1 run",,driven to covers,2
64,64,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, SIX runs short again, just pulls it out of the ground",1st innings,,,10.4,six,63,6,63/2,"Desai to Stirling, SIX runs",,"short again, just pulls it out of the ground",2
65,65,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, no run driven back, full and flat this time ",1st innings,,,10.5,no run,63,0,63/2,"Desai to Stirling, no run",,"driven back, full and flat this time ",2
66,66,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run ",1st innings,Kevin O'Brien,24605,11.0,run,64,1,64/2,"Desai to Stirling, 1 run",,,2
67,67,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, 1 run opens the face to run it down to third man ",1st innings,,,11.1,run,65,1,65/2,"Baidwan to Stirling, 1 run",,opens the face to run it down to third man ,2
68,68,Kevin O'Brien,24605,Harvir Baidwan,355583,"Baidwan to O'Brien, no run beaten by the outswing, good line and length from Harvir",1st innings,,,11.2,no run,65,0,65/2,"Baidwan to O'Brien, no run",,"beaten by the outswing, good line and length from Harvir",2
69,69,Kevin O'Brien,24605,Harvir Baidwan,355583,"Baidwan to O'Brien, no run again, outswinger beats the bat ",1st innings,,,11.3,no run,65,0,65/2,"Baidwan to O'Brien, no run",,"again, outswinger beats the bat ",2
70,70,Kevin O'Brien,24605,Harvir Baidwan,355583,"Baidwan to O'Brien, no run defends it back of the front foot this time ",1st innings,,,11.4,no run,65,0,65/2,"Baidwan to O'Brien, no run",,defends it back of the front foot this time ,2
71,71,Kevin O'Brien,24605,Harvir Baidwan,355583,"Baidwan to O'Brien, 1 run driven to extra cover for a single\",1st innings,,,11.5,run,66,1,66/2,"Baidwan to O'Brien, 1 run",,driven to extra cover for a single\,2
72,72,Paul Stirling,303427,Harvir Baidwan,355583,"Baidwan to Stirling, no run defends it back on the up, better over from Harvir ",1st innings,Kevin O'Brien,24605,12.0,no run,66,0,66/2,"Baidwan to Stirling, no run",,"defends it back on the up, better over from Harvir ",2
73,73,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, 1 run rocks back adn cuts it to the sweeper ",1st innings,,,12.1,run,67,1,67/2,"Desai to O'Brien, 1 run",,rocks back adn cuts it to the sweeper ,2
74,74,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, no run runs it straight on to him, defended of the backfoot",1st innings,,,12.2,no run,67,0,67/2,"Desai to Stirling, no run",,"runs it straight on to him, defended of the backfoot",2
75,75,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run short again, cut to sweeper cover ",1st innings,,,12.3,run,68,1,68/2,"Desai to Stirling, 1 run",,"short again, cut to sweeper cover ",2
76,76,Kevin O'Brien,24605,Parth Desai,440977,"Desai to O'Brien, OUT Bowler him, slid in that armer, Kevin steps out and is beaten by the variation",1st innings,Paul Stirling,303427,12.4,out,68,0,68/3,"Desai to O'Brien, OUT",,"Bowler him, slid in that armer, Kevin steps out and is beaten by the variation",3
77,77,Andrew White,24286,Parth Desai,440977,"Desai to White, no run driven to mid off",1st innings,,,12.5,no run,68,0,68/3,"Desai to White, no run",,driven to mid off,3
78,78,Andrew White,24286,Parth Desai,440977,"Desai to White, no run ",1st innings,Paul Stirling,303427,13.0,no run,68,0,68/3,"Desai to White, no run",,,3
79,79,Paul Stirling,303427,Rizwan Cheema,361952,"Rizwan Cheema to Stirling, 1 run ",1st innings,,,13.1,run,69,1,69/3,"Rizwan Cheema to Stirling, 1 run",,,3
80,80,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, no run ",1st innings,,,13.2,no run,69,0,69/3,"Rizwan Cheema to White, no run",,,3
81,81,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, 1 run poor effort at point from Zubin ",1st innings,,,13.3,run,70,1,70/3,"Rizwan Cheema to White, 1 run",,poor effort at point from Zubin ,3
82,82,Paul Stirling,303427,Rizwan Cheema,361952,"Rizwan Cheema to Stirling, no run left alone ",1st innings,,,13.4,no run,70,0,70/3,"Rizwan Cheema to Stirling, no run",,left alone ,3
83,83,Paul Stirling,303427,Rizwan Cheema,361952,"Rizwan Cheema to Stirling, 1 run runs it down to third man ",1st innings,,,13.5,run,71,1,71/3,"Rizwan Cheema to Stirling, 1 run",,runs it down to third man ,3
84,84,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, no run ",1st innings,Paul Stirling,303427,14.0,no run,71,0,71/3,"Rizwan Cheema to White, no run",,,3
85,85,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, no run short again from PD good stop at point from Zubin this time ",1st innings,,,14.1,no run,71,0,71/3,"Desai to Stirling, no run",,short again from PD good stop at point from Zubin this time ,3
86,86,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, no run another flat ball, shout for lbw not out given",1st innings,,,14.2,no run,71,0,71/3,"Desai to Stirling, no run",,"another flat ball, shout for lbw not out given",3
87,87,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, no run pushed it through again, bottom edge, almost dragged it on ",1st innings,,,14.3,no run,71,0,71/3,"Desai to Stirling, no run",,"pushed it through again, bottom edge, almost dragged it on ",3
88,88,Paul Stirling,303427,Parth Desai,440977,"Desai to Stirling, 1 run driven to long off ",1st innings,,,14.4,run,72,1,72/3,"Desai to Stirling, 1 run",,driven to long off ,3
89,89,Andrew White,24286,Parth Desai,440977,"Desai to White, no run went for the reverse sweep, struck on the pad, not out given, that was pretty close",1st innings,,,14.5,no run,72,0,72/3,"Desai to White, no run",,"went for the reverse sweep, struck on the pad, not out given, that was pretty close",3
90,90,Andrew White,24286,Parth Desai,440977,"Desai to White, 1 run full again, quick single to covers ",1st innings,Paul Stirling,303427,15.0,run,73,1,73/3,"Desai to White, 1 run",,"full again, quick single to covers ",3
91,91,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, FOUR runs driven past covers for a single ",1st innings,,,15.1,four,77,4,77/3,"Rizwan Cheema to White, FOUR runs",,driven past covers for a single ,3
92,92,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, 1 run ",1st innings,,,15.2,run,78,1,78/3,"Rizwan Cheema to White, 1 run",,,3
93,93,Paul Stirling,303427,Rizwan Cheema,361952,"Rizwan Cheema to Stirling, no run tried to play it with soft hands to pinch a single ",1st innings,,,15.3,no run,78,0,78/3,"Rizwan Cheema to Stirling, no run",,tried to play it with soft hands to pinch a single ,3
94,94,Paul Stirling,303427,Rizwan Cheema,361952,"Rizwan Cheema to Stirling, no run again, just trying to run it down to third man for a single",1st innings,,,15.4,no run,78,0,78/3,"Rizwan Cheema to Stirling, no run",,"again, just trying to run it down to third man for a single",3
95,95,Paul Stirling,303427,Rizwan Cheema,361952,"Rizwan Cheema to Stirling, OUT dragged it on, tried to drive it this time, it was always on, he was trying to play the inswinger to third man or covers",1st innings,Andrew White,24286,15.5,out,78,0,78/4,"Rizwan Cheema to Stirling, OUT",,"dragged it on, tried to drive it this time, it was always on, he was trying to play the inswinger to third man or covers",4
96,96,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, no run good stop by Zubin at square leg",1st innings,Andrew White,24286,16.0,no run,78,0,78/4,"Rizwan Cheema to Mooney, no run",,good stop by Zubin at square leg,4
97,97,Andrew White,24286,Parth Desai,440977,"Desai to White, no run shout for lbw, tured down ",1st innings,,,16.1,no run,78,0,78/4,"Desai to White, no run",,"shout for lbw, tured down ",4
98,98,Andrew White,24286,Parth Desai,440977,"Desai to White, 1 run opens the face to run it down to third man ",1st innings,,,16.2,run,79,1,79/4,"Desai to White, 1 run",,opens the face to run it down to third man ,4
99,99,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, no run defends it back ",1st innings,,,16.3,no run,79,0,79/4,"Desai to Mooney, no run",,defends it back ,4
100,100,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, 2 runs sweeps it fine, fora  double ",1st innings,,,16.4,run,81,2,81/4,"Desai to Mooney, 2 runs",,"sweeps it fine, fora  double ",4
101,101,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, no run arm ball, left alone by Mooney ",1st innings,,,16.5,no run,81,0,81/4,"Desai to Mooney, no run",,"arm ball, left alone by Mooney ",4
102,102,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, no run driven to mid off ",1st innings,Andrew White,24286,17.0,no run,81,0,81/4,"Desai to Mooney, no run",,driven to mid off ,4
103,103,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, no run driven to mid off from the bottom of the bat ",1st innings,,,17.1,no run,81,0,81/4,"Rizwan Cheema to White, no run",,driven to mid off from the bottom of the bat ,4
104,104,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, 1 run driven to long on ",1st innings,,,17.2,run,82,1,82/4,"Rizwan Cheema to White, 1 run",,driven to long on ,4
105,105,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, no run defends it back on the up ",1st innings,,,17.3,no run,82,0,82/4,"Rizwan Cheema to Mooney, no run",,defends it back on the up ,4
106,106,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, no run beaten by movement away from the lefty, good bowling from Cheema",1st innings,,,17.4,no run,82,0,82/4,"Rizwan Cheema to Mooney, no run",,"beaten by movement away from the lefty, good bowling from Cheema",4
107,107,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, no run ",1st innings,,,17.5,no run,82,0,82/4,"Rizwan Cheema to Mooney, no run",,,4
108,108,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, 1 run ",1st innings,Andrew White,24286,18.0,run,83,1,83/4,"Rizwan Cheema to Mooney, 1 run",,,4
109,109,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, 1 run good effort from henry to cut off that punch to long on, ",1st innings,,,18.1,run,84,1,84/4,"Desai to Mooney, 1 run",,"good effort from henry to cut off that punch to long on, ",4
110,110,Andrew White,24286,Parth Desai,440977,"Desai to White, 1 run driven past covers for a single",1st innings,,,18.2,run,85,1,85/4,"Desai to White, 1 run",,driven past covers for a single,4
111,111,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, 1 run ",1st innings,,,18.3,run,86,1,86/4,"Desai to Mooney, 1 run",,,4
112,112,Andrew White,24286,Parth Desai,440977,"Desai to White, no run ",1st innings,,,18.4,no run,86,0,86/4,"Desai to White, no run",,,4
113,113,Andrew White,24286,Parth Desai,440977,"Desai to White, no run good stop at short third man Balaji ",1st innings,,,18.5,no run,86,0,86/4,"Desai to White, no run",,good stop at short third man Balaji ,4
114,114,Andrew White,24286,Parth Desai,440977,"Desai to White, 2 runs ",1st innings,John Mooney,24237,19.0,run,88,2,88/4,"Desai to White, 2 runs",,,4
115,115,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, 5 runs over throws, direct hit deflected away from the fielder backing up and runs past the boundary",1st innings,,,19.1,run,93,5,93/4,"Rizwan Cheema to Mooney, 5 runs",,"over throws, direct hit deflected away from the fielder backing up and runs past the boundary",4
116,116,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, 1 run ",1st innings,,,19.2,run,94,1,94/4,"Rizwan Cheema to White, 1 run",,,4
117,117,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, no run driven to mid on ",1st innings,,,19.3,no run,94,0,94/4,"Rizwan Cheema to Mooney, no run",,driven to mid on ,4
118,118,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, 1 run driven to covers",1st innings,,,19.4,run,95,1,95/4,"Rizwan Cheema to Mooney, 1 run",,driven to covers,4
119,119,Andrew White,24286,Rizwan Cheema,361952,"Rizwan Cheema to White, 1 run driven to long off, for a single",1st innings,,,19.5,run,96,1,96/4,"Rizwan Cheema to White, 1 run",,"driven to long off, for a single",4
120,120,John Mooney,24237,Rizwan Cheema,361952,"Rizwan Cheema to Mooney, 1 run driven to long off again",1st innings,Andrew White,24286,20.0,run,97,1,97/4,"Rizwan Cheema to Mooney, 1 run",,driven to long off again,4
121,121,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, 1 run quick single to covers",1st innings,,,20.1,run,98,1,98/4,"Desai to Mooney, 1 run",,quick single to covers,4
122,122,Andrew White,24286,Parth Desai,440977,"Desai to White, no run driven back to the bowler",1st innings,,,20.2,no run,98,0,98/4,"Desai to White, no run",,driven back to the bowler,4
123,123,Andrew White,24286,Parth Desai,440977,"Desai to White, 1 run cuts it past point for another single",1st innings,,,20.3,run,99,1,99/4,"Desai to White, 1 run",,cuts it past point for another single,4
124,124,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, no run flicks it of the backfoot, straight to mid wicket",1st innings,,,20.4,no run,99,0,99/4,"Desai to Mooney, no run",,"flicks it of the backfoot, straight to mid wicket",4
125,125,John Mooney,24237,Parth Desai,440977,"Desai to Mooney, 1 run driven to long off ",1st innings,,,20.5,run,100,1,100/4,"Desai to Mooney, 1 run",,driven to long off ,4
126,126,Andrew White,24286,Parth Desai,440977,"Desai to White, OUT gone, trying to sweep it again the swing, top edge falls to Hansra at mid wicket",1st innings,John Mooney,24237,21.0,out,100,0,100/5,"Desai to White, OUT",,"gone, trying to sweep it again the swing, top edge falls to Hansra at mid wicket",5
