,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
10,11,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,1.5,no run,8,0,8/0,"Otieno to Szwarczynski, no run",,,0
11,11,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 wide ",1st innings,,,1.5,wide,9,1,9/0,"Otieno to Szwarczynski, 1 wide",,,0
12,12,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 run ",1st innings,Alexei Kervezee,214695,2.0,run,10,1,10/0,"Otieno to Szwarczynski, 1 run",,,0
13,13,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 1 run ",1st innings,,,2.1,run,11,1,11/0,"NN Odhiambo to Szwarczynski, 1 run",,,0
14,14,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,2.2,no run,11,0,11/0,"NN Odhiambo to Kervezee, no run",,,0
15,15,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,2.3,no run,11,0,11/0,"NN Odhiambo to Kervezee, no run",,,0
16,16,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, 1 run ",1st innings,,,2.4,run,12,1,12/0,"NN Odhiambo to Kervezee, 1 run",,,0
17,17,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,2.5,no run,12,0,12/0,"NN Odhiambo to Szwarczynski, no run",,,0
18,18,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 1 run ",1st innings,Alexei Kervezee,214695,3.0,run,13,1,13/0,"NN Odhiambo to Szwarczynski, 1 run",,,0
19,18,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 wide ",1st innings,,,3.0,wide,14,1,14/0,"Otieno to Szwarczynski, 1 wide",,,0
20,19,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,3.1,no run,14,0,14/0,"Otieno to Szwarczynski, no run",,,0
21,20,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,3.2,no run,14,0,14/0,"Otieno to Szwarczynski, no run",,,0
22,21,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 run ",1st innings,,,3.3,run,15,1,15/0,"Otieno to Szwarczynski, 1 run",,,0
23,22,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,3.4,no run,15,0,15/0,"Otieno to Kervezee, no run",,,0
24,23,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,3.5,no run,15,0,15/0,"Otieno to Kervezee, no run",,,0
25,24,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, 1 run ",1st innings,Eric Szwarczynski,214696,4.0,run,16,1,16/0,"Otieno to Kervezee, 1 run",,,0
26,25,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, 2 runs ",1st innings,,,4.1,run,18,2,18/0,"NN Odhiambo to Kervezee, 2 runs",,,0
27,26,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, 1 run ",1st innings,,,4.2,run,19,1,19/0,"NN Odhiambo to Kervezee, 1 run",,,0
28,27,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,4.3,no run,19,0,19/0,"NN Odhiambo to Szwarczynski, no run",,,0
29,28,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 2 runs ",1st innings,,,4.4,run,21,2,21/0,"NN Odhiambo to Szwarczynski, 2 runs",,,0
30,29,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 1 run ",1st innings,,,4.5,run,22,1,22/0,"NN Odhiambo to Szwarczynski, 1 run",,,0
31,30,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,Eric Szwarczynski,214696,5.0,no run,22,0,22/0,"NN Odhiambo to Kervezee, no run",,,0
32,31,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 run ",1st innings,,,5.1,run,23,1,23/0,"Otieno to Szwarczynski, 1 run",,,0
33,32,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,5.2,no run,23,0,23/0,"Otieno to Kervezee, no run",,,0
34,33,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, 1 run ",1st innings,,,5.3,run,24,1,24/0,"Otieno to Kervezee, 1 run",,,0
35,34,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, FOUR runs ",1st innings,,,5.4,four,28,4,28/0,"Otieno to Szwarczynski, FOUR runs",,,0
36,35,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 2 runs ",1st innings,,,5.5,run,30,2,30/0,"Otieno to Szwarczynski, 2 runs",,,0
37,36,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, OUT ",1st innings,Alexei Kervezee,214695,6.0,out,30,0,30/1,"Otieno to Szwarczynski, OUT",,,1
38,37,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,6.1,no run,30,0,30/1,"NN Odhiambo to Kervezee, no run",,,1
39,38,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,6.2,no run,30,0,30/1,"NN Odhiambo to Kervezee, no run",,,1
40,39,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, 1 run ",1st innings,,,6.3,run,31,1,31/1,"NN Odhiambo to Kervezee, 1 run",,,1
41,40,Bas Zuiderent,24990,Nehemiah Odhiambo,238612,"NN Odhiambo to Zuiderent, no run ",1st innings,,,6.4,no run,31,0,31/1,"NN Odhiambo to Zuiderent, no run",,,1
42,41,Bas Zuiderent,24990,Nehemiah Odhiambo,238612,"NN Odhiambo to Zuiderent, no run ",1st innings,,,6.5,no run,31,0,31/1,"NN Odhiambo to Zuiderent, no run",,,1
43,42,Bas Zuiderent,24990,Nehemiah Odhiambo,238612,"NN Odhiambo to Zuiderent, no run ",1st innings,Alexei Kervezee,214695,7.0,no run,31,0,31/1,"NN Odhiambo to Zuiderent, no run",,,1
44,43,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,7.1,no run,31,0,31/1,"Otieno to Kervezee, no run",,,1
45,44,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,7.2,no run,31,0,31/1,"Otieno to Kervezee, no run",,,1
46,45,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,7.3,no run,31,0,31/1,"Otieno to Kervezee, no run",,,1
47,46,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,7.4,no run,31,0,31/1,"Otieno to Kervezee, no run",,,1
48,47,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,7.5,no run,31,0,31/1,"Otieno to Kervezee, no run",,,1
49,48,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, OUT ",1st innings,Bas Zuiderent,24990,8.0,out,31,0,31/2,"Otieno to Kervezee, OUT",,,2
50,49,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,8.1,no run,31,0,31/2,"NM Odhiambo to Zuiderent, no run",,,2
51,50,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,8.2,no run,31,0,31/2,"NM Odhiambo to Zuiderent, no run",,,2
52,51,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,,,8.3,run,32,1,32/2,"NM Odhiambo to Zuiderent, 1 run",,,2
53,52,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,8.4,no run,32,0,32/2,"NM Odhiambo to ten Doeschate, no run",,,2
54,53,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,8.5,no run,32,0,32/2,"NM Odhiambo to ten Doeschate, no run",,,2
55,54,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,9.0,no run,32,0,32/2,"NM Odhiambo to ten Doeschate, no run",,,2
56,55,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.1,no run,32,0,32/2,"Otieno to Zuiderent, no run",,,2
57,56,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.2,no run,32,0,32/2,"Otieno to Zuiderent, no run",,,2
58,57,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, 1 run ",1st innings,,,9.3,run,33,1,33/2,"Otieno to Zuiderent, 1 run",,,2
59,58,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,,,9.4,no run,33,0,33/2,"Otieno to ten Doeschate, no run",,,2
60,59,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,,,9.5,no run,33,0,33/2,"Otieno to ten Doeschate, no run",,,2
61,60,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,10.0,no run,33,0,33/2,"Otieno to ten Doeschate, no run",,,2
62,61,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.1,no run,33,0,33/2,"NM Odhiambo to Zuiderent, no run",,,2
63,62,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.2,no run,33,0,33/2,"NM Odhiambo to Zuiderent, no run",,,2
64,63,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.3,no run,33,0,33/2,"NM Odhiambo to Zuiderent, no run",,,2
65,64,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.4,no run,33,0,33/2,"NM Odhiambo to Zuiderent, no run",,,2
66,65,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.5,no run,33,0,33/2,"NM Odhiambo to Zuiderent, no run",,,2
67,66,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,Ryan ten Doeschate,47660,11.0,no run,33,0,33/2,"NM Odhiambo to Zuiderent, no run",,,2
68,67,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,,,11.1,no run,33,0,33/2,"Otieno to ten Doeschate, no run",,,2
69,68,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,,,11.2,no run,33,0,33/2,"Otieno to ten Doeschate, no run",,,2
70,69,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, 1 run ",1st innings,,,11.3,run,34,1,34/2,"Otieno to ten Doeschate, 1 run",,,2
71,70,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,11.4,no run,34,0,34/2,"Otieno to Zuiderent, no run",,,2
72,71,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, 1 run ",1st innings,,,11.5,run,35,1,35/2,"Otieno to Zuiderent, 1 run",,,2
73,72,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,12.0,no run,35,0,35/2,"Otieno to ten Doeschate, no run",,,2
74,73,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,12.1,no run,35,0,35/2,"NM Odhiambo to Zuiderent, no run",,,2
75,74,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, FOUR runs ",1st innings,,,12.2,four,39,4,39/2,"NM Odhiambo to Zuiderent, FOUR runs",,,2
76,75,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,12.3,no run,39,0,39/2,"NM Odhiambo to Zuiderent, no run",,,2
77,76,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, FOUR runs ",1st innings,,,12.4,four,43,4,43/2,"NM Odhiambo to Zuiderent, FOUR runs",,,2
78,77,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,12.5,no run,43,0,43/2,"NM Odhiambo to Zuiderent, no run",,,2
79,78,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,Ryan ten Doeschate,47660,13.0,no run,43,0,43/2,"NM Odhiambo to Zuiderent, no run",,,2
80,79,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,13.1,no run,43,0,43/2,"NN Odhiambo to ten Doeschate, no run",,,2
81,80,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,13.2,no run,43,0,43/2,"NN Odhiambo to ten Doeschate, no run",,,2
82,81,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, 1 run ",1st innings,,,13.3,run,44,1,44/2,"NN Odhiambo to ten Doeschate, 1 run",,,2
83,82,Bas Zuiderent,24990,Nehemiah Odhiambo,238612,"NN Odhiambo to Zuiderent, no run ",1st innings,,,13.4,no run,44,0,44/2,"NN Odhiambo to Zuiderent, no run",,,2
84,83,Bas Zuiderent,24990,Nehemiah Odhiambo,238612,"NN Odhiambo to Zuiderent, no run ",1st innings,,,13.5,no run,44,0,44/2,"NN Odhiambo to Zuiderent, no run",,,2
85,84,Bas Zuiderent,24990,Nehemiah Odhiambo,238612,"NN Odhiambo to Zuiderent, 1 run ",1st innings,Ryan ten Doeschate,47660,14.0,run,45,1,45/2,"NN Odhiambo to Zuiderent, 1 run",,,2
86,85,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,,,14.1,run,46,1,46/2,"NM Odhiambo to Zuiderent, 1 run",,,2
87,85,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, 1 wide ",1st innings,,,14.1,wide,47,1,47/2,"NM Odhiambo to ten Doeschate, 1 wide",,,2
88,86,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,14.2,no run,47,0,47/2,"NM Odhiambo to ten Doeschate, no run",,,2
89,87,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,14.3,no run,47,0,47/2,"NM Odhiambo to ten Doeschate, no run",,,2
90,88,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,14.4,no run,47,0,47/2,"NM Odhiambo to ten Doeschate, no run",,,2
91,89,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,14.5,no run,47,0,47/2,"NM Odhiambo to ten Doeschate, no run",,,2
92,90,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, 1 run ",1st innings,Bas Zuiderent,24990,15.0,run,48,1,48/2,"NM Odhiambo to ten Doeschate, 1 run",,,2
93,91,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,15.1,no run,48,0,48/2,"NN Odhiambo to ten Doeschate, no run",,,2
94,92,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,15.2,no run,48,0,48/2,"NN Odhiambo to ten Doeschate, no run",,,2
95,93,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,15.3,no run,48,0,48/2,"NN Odhiambo to ten Doeschate, no run",,,2
96,93,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, 1 wide ",1st innings,,,15.3,wide,49,1,49/2,"NN Odhiambo to ten Doeschate, 1 wide",,,2
97,94,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,15.4,no run,49,0,49/2,"NN Odhiambo to ten Doeschate, no run",,,2
98,95,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,,,15.5,no run,49,0,49/2,"NN Odhiambo to ten Doeschate, no run",,,2
99,96,Ryan ten Doeschate,47660,Nehemiah Odhiambo,238612,"NN Odhiambo to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,16.0,no run,49,0,49/2,"NN Odhiambo to ten Doeschate, no run",,,2
100,97,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,,,16.1,run,50,1,50/2,"NM Odhiambo to Zuiderent, 1 run",,,2
101,98,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, FOUR runs ",1st innings,,,16.2,four,54,4,54/2,"NM Odhiambo to ten Doeschate, FOUR runs",,,2
102,99,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,16.3,no run,54,0,54/2,"NM Odhiambo to ten Doeschate, no run",,,2
103,100,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,16.4,no run,54,0,54/2,"NM Odhiambo to ten Doeschate, no run",,,2
104,101,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,16.5,no run,54,0,54/2,"NM Odhiambo to ten Doeschate, no run",,,2
105,102,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,17.0,no run,54,0,54/2,"NM Odhiambo to ten Doeschate, no run",,,2
106,103,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,17.1,no run,54,0,54/2,"Varaiya to Zuiderent, no run",,,2
107,104,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,17.2,run,55,1,55/2,"Varaiya to Zuiderent, 1 run",,,2
108,105,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,17.3,no run,55,0,55/2,"Varaiya to ten Doeschate, no run",,,2
109,106,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,17.4,no run,55,0,55/2,"Varaiya to ten Doeschate, no run",,,2
110,107,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,17.5,no run,55,0,55/2,"Varaiya to ten Doeschate, no run",,,2
111,108,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,18.0,no run,55,0,55/2,"Varaiya to ten Doeschate, no run",,,2
112,109,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,18.1,no run,55,0,55/2,"NM Odhiambo to Zuiderent, no run",,,2
113,110,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,18.2,no run,55,0,55/2,"NM Odhiambo to Zuiderent, no run",,,2
114,111,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,18.3,no run,55,0,55/2,"NM Odhiambo to Zuiderent, no run",,,2
115,112,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,18.4,no run,55,0,55/2,"NM Odhiambo to Zuiderent, no run",,,2
116,113,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 2 runs ",1st innings,,,18.5,run,57,2,57/2,"NM Odhiambo to Zuiderent, 2 runs",,,2
117,114,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,Ryan ten Doeschate,47660,19.0,no run,57,0,57/2,"NM Odhiambo to Zuiderent, no run",,,2
118,115,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, 1 run ",1st innings,,,19.1,run,58,1,58/2,"Varaiya to ten Doeschate, 1 run",,,2
119,116,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,19.2,run,59,1,59/2,"Varaiya to Zuiderent, 1 run",,,2
120,117,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, 2 runs ",1st innings,,,19.3,run,61,2,61/2,"Varaiya to ten Doeschate, 2 runs",,,2
121,118,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, 2 runs ",1st innings,,,19.4,run,63,2,63/2,"Varaiya to ten Doeschate, 2 runs",,,2
122,119,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,19.5,no run,63,0,63/2,"Varaiya to ten Doeschate, no run",,,2
123,120,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, 1 run ",1st innings,Bas Zuiderent,24990,20.0,run,64,1,64/2,"Varaiya to ten Doeschate, 1 run",,,2
124,121,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,20.1,no run,64,0,64/2,"NM Odhiambo to ten Doeschate, no run",,,2
125,121,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, 1 no ball ",1st innings,,,20.1,no ball,65,1,65/2,"NM Odhiambo to ten Doeschate, 1 no ball",,,2
126,122,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, FOUR runs ",1st innings,,,20.2,four,69,4,69/2,"NM Odhiambo to ten Doeschate, FOUR runs",,,2
127,123,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,20.3,no run,69,0,69/2,"NM Odhiambo to ten Doeschate, no run",,,2
128,124,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,20.4,no run,69,0,69/2,"NM Odhiambo to ten Doeschate, no run",,,2
129,125,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, 1 run ",1st innings,,,20.5,run,70,1,70/2,"NM Odhiambo to ten Doeschate, 1 run",,,2
130,126,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,Ryan ten Doeschate,47660,21.0,run,71,1,71/2,"NM Odhiambo to Zuiderent, 1 run",,,2
131,127,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,21.1,no run,71,0,71/2,"Varaiya to Zuiderent, no run",,,2
132,128,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,21.2,no run,71,0,71/2,"Varaiya to Zuiderent, no run",,,2
133,129,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,21.3,no run,71,0,71/2,"Varaiya to Zuiderent, no run",,,2
134,130,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,21.4,run,72,1,72/2,"Varaiya to Zuiderent, 1 run",,,2
135,131,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,21.5,no run,72,0,72/2,"Varaiya to ten Doeschate, no run",,,2
136,132,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,22.0,no run,72,0,72/2,"Varaiya to ten Doeschate, no run",,,2
137,133,Bas Zuiderent,24990,,,"Obado to Zuiderent, 1 run ",1st innings,,,22.1,run,73,1,73/2,"Obado to Zuiderent, 1 run",,,2
138,134,Ryan ten Doeschate,47660,,,"Obado to ten Doeschate, no run ",1st innings,,,22.2,no run,73,0,73/2,"Obado to ten Doeschate, no run",,,2
