,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
21,21,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,3.3,no run,11,0,11/0,"Otieno to Szwarczynski, no run",,,0
22,22,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 2 runs ",1st innings,,,3.4,run,13,2,13/0,"Otieno to Szwarczynski, 2 runs",,,0
23,23,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 run ",1st innings,,,3.5,run,14,1,14/0,"Otieno to Szwarczynski, 1 run",,,0
24,24,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,Eric Szwarczynski,214696,4.0,no run,14,0,14/0,"Otieno to Kervezee, no run",,,0
25,25,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,4.1,no run,14,0,14/0,"NN Odhiambo to Szwarczynski, no run",,,0
26,26,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,4.2,no run,14,0,14/0,"NN Odhiambo to Szwarczynski, no run",,,0
27,27,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,4.3,no run,14,0,14/0,"NN Odhiambo to Szwarczynski, no run",,,0
28,28,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 2 runs ",1st innings,,,4.4,run,16,2,16/0,"NN Odhiambo to Szwarczynski, 2 runs",,,0
29,29,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,4.5,no run,16,0,16/0,"NN Odhiambo to Szwarczynski, no run",,,0
30,30,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 2 runs ",1st innings,Alexei Kervezee,214695,5.0,run,18,2,18/0,"NN Odhiambo to Szwarczynski, 2 runs",,,0
31,31,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,,,5.1,no run,18,0,18/0,"Otieno to Kervezee, no run",,,0
32,32,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, 1 run ",1st innings,,,5.2,run,19,1,19/0,"Otieno to Kervezee, 1 run",,,0
33,33,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, FOUR runs ",1st innings,,,5.3,four,23,4,23/0,"Otieno to Szwarczynski, FOUR runs",,,0
34,34,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,5.4,no run,23,0,23/0,"Otieno to Szwarczynski, no run",,,0
35,35,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 run ",1st innings,,,5.5,run,24,1,24/0,"Otieno to Szwarczynski, 1 run",,,0
36,36,Alexei Kervezee,214695,Elijah Otieno,293031,"Otieno to Kervezee, no run ",1st innings,Eric Szwarczynski,214696,6.0,no run,24,0,24/0,"Otieno to Kervezee, no run",,,0
37,37,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, 1 run ",1st innings,,,6.1,run,25,1,25/0,"NN Odhiambo to Szwarczynski, 1 run",,,0
38,38,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,6.2,no run,25,0,25/0,"NN Odhiambo to Kervezee, no run",,,0
39,39,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,6.3,no run,25,0,25/0,"NN Odhiambo to Kervezee, no run",,,0
40,40,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,6.4,no run,25,0,25/0,"NN Odhiambo to Kervezee, no run",,,0
41,41,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, no run ",1st innings,,,6.5,no run,25,0,25/0,"NN Odhiambo to Kervezee, no run",,,0
42,42,Alexei Kervezee,214695,Nehemiah Odhiambo,238612,"NN Odhiambo to Kervezee, OUT ",1st innings,Eric Szwarczynski,214696,7.0,out,25,0,25/1,"NN Odhiambo to Kervezee, OUT",,,1
43,43,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,7.1,no run,25,0,25/1,"Otieno to Szwarczynski, no run",,,1
44,44,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, 1 run ",1st innings,,,7.2,run,26,1,26/1,"Otieno to Szwarczynski, 1 run",,,1
45,45,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,7.3,no run,26,0,26/1,"Otieno to Zuiderent, no run",,,1
46,46,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,7.4,no run,26,0,26/1,"Otieno to Zuiderent, no run",,,1
47,46,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, 1 no ball ",1st innings,,,7.4,no ball,27,1,27/1,"Otieno to Zuiderent, 1 no ball",,,1
48,47,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,7.5,no run,27,0,27/1,"Otieno to Zuiderent, no run",,,1
49,48,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,Eric Szwarczynski,214696,8.0,no run,27,0,27/1,"Otieno to Zuiderent, no run",,,1
50,49,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,8.1,no run,27,0,27/1,"NN Odhiambo to Szwarczynski, no run",,,1
51,50,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, FOUR runs ",1st innings,,,8.2,four,31,4,31/1,"NN Odhiambo to Szwarczynski, FOUR runs",,,1
52,51,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,8.3,no run,31,0,31/1,"NN Odhiambo to Szwarczynski, no run",,,1
53,52,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,8.4,no run,31,0,31/1,"NN Odhiambo to Szwarczynski, no run",,,1
54,53,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,,,8.5,no run,31,0,31/1,"NN Odhiambo to Szwarczynski, no run",,,1
55,54,Eric Szwarczynski,214696,Nehemiah Odhiambo,238612,"NN Odhiambo to Szwarczynski, no run ",1st innings,Bas Zuiderent,24990,9.0,no run,31,0,31/1,"NN Odhiambo to Szwarczynski, no run",,,1
56,55,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.1,no run,31,0,31/1,"Otieno to Zuiderent, no run",,,1
57,56,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.2,no run,31,0,31/1,"Otieno to Zuiderent, no run",,,1
58,57,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.3,no run,31,0,31/1,"Otieno to Zuiderent, no run",,,1
59,58,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.4,no run,31,0,31/1,"Otieno to Zuiderent, no run",,,1
60,59,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,9.5,no run,31,0,31/1,"Otieno to Zuiderent, no run",,,1
61,60,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, 1 run ",1st innings,Eric Szwarczynski,214696,10.0,run,32,1,32/1,"Otieno to Zuiderent, 1 run",,,1
62,61,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, FOUR runs ",1st innings,,,10.1,four,36,4,36/1,"NM Odhiambo to Zuiderent, FOUR runs",,,1
63,62,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, FOUR runs ",1st innings,,,10.2,four,40,4,40/1,"NM Odhiambo to Zuiderent, FOUR runs",,,1
64,63,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.3,no run,40,0,40/1,"NM Odhiambo to Zuiderent, no run",,,1
65,64,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,10.4,no run,40,0,40/1,"NM Odhiambo to Zuiderent, no run",,,1
66,65,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, FOUR runs ",1st innings,,,10.5,four,44,4,44/1,"NM Odhiambo to Zuiderent, FOUR runs",,,1
67,66,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,Eric Szwarczynski,214696,11.0,no run,44,0,44/1,"NM Odhiambo to Zuiderent, no run",,,1
68,67,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,11.1,no run,44,0,44/1,"Otieno to Szwarczynski, no run",,,1
69,68,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,11.2,no run,44,0,44/1,"Otieno to Szwarczynski, no run",,,1
70,69,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, no run ",1st innings,,,11.3,no run,44,0,44/1,"Otieno to Szwarczynski, no run",,,1
71,70,Eric Szwarczynski,214696,Elijah Otieno,293031,"Otieno to Szwarczynski, OUT ",1st innings,Bas Zuiderent,24990,11.4,out,44,0,44/2,"Otieno to Szwarczynski, OUT",,,2
72,70,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, 1 wide ",1st innings,,,11.4,wide,45,1,45/2,"Otieno to Zuiderent, 1 wide",,,2
73,71,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,11.5,no run,45,0,45/2,"Otieno to Zuiderent, no run",,,2
74,72,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, 1 run ",1st innings,Ryan ten Doeschate,47660,12.0,run,46,1,46/2,"Otieno to Zuiderent, 1 run",,,2
75,73,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,,,12.1,run,47,1,47/2,"NM Odhiambo to Zuiderent, 1 run",,,2
76,74,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, 1 run ",1st innings,,,12.2,run,48,1,48/2,"NM Odhiambo to ten Doeschate, 1 run",,,2
77,75,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,12.3,no run,48,0,48/2,"NM Odhiambo to Zuiderent, no run",,,2
78,76,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,12.4,no run,48,0,48/2,"NM Odhiambo to Zuiderent, no run",,,2
79,77,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,12.5,no run,48,0,48/2,"NM Odhiambo to Zuiderent, no run",,,2
80,78,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 2 runs ",1st innings,Ryan ten Doeschate,47660,13.0,run,50,2,50/2,"NM Odhiambo to Zuiderent, 2 runs",,,2
81,79,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, no run ",1st innings,,,13.1,no run,50,0,50/2,"Otieno to ten Doeschate, no run",,,2
82,80,Ryan ten Doeschate,47660,Elijah Otieno,293031,"Otieno to ten Doeschate, 1 run ",1st innings,,,13.2,run,51,1,51/2,"Otieno to ten Doeschate, 1 run",,,2
83,81,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,13.3,no run,51,0,51/2,"Otieno to Zuiderent, no run",,,2
84,82,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,13.4,no run,51,0,51/2,"Otieno to Zuiderent, no run",,,2
85,83,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,,,13.5,no run,51,0,51/2,"Otieno to Zuiderent, no run",,,2
86,84,Bas Zuiderent,24990,Elijah Otieno,293031,"Otieno to Zuiderent, no run ",1st innings,Ryan ten Doeschate,47660,14.0,no run,51,0,51/2,"Otieno to Zuiderent, no run",,,2
87,85,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,14.1,no run,51,0,51/2,"NM Odhiambo to ten Doeschate, no run",,,2
88,86,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, 1 run ",1st innings,,,14.2,run,52,1,52/2,"NM Odhiambo to ten Doeschate, 1 run",,,2
89,87,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,14.3,no run,52,0,52/2,"NM Odhiambo to Zuiderent, no run",,,2
90,88,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, FOUR runs ",1st innings,,,14.4,four,56,4,56/2,"NM Odhiambo to Zuiderent, FOUR runs",,,2
91,89,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,14.5,no run,56,0,56/2,"NM Odhiambo to Zuiderent, no run",,,2
92,90,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,Ryan ten Doeschate,47660,15.0,no run,56,0,56/2,"NM Odhiambo to Zuiderent, no run",,,2
93,91,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,15.1,no run,56,0,56/2,"Varaiya to ten Doeschate, no run",,,2
94,92,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, no run ",1st innings,,,15.2,no run,56,0,56/2,"Varaiya to ten Doeschate, no run",,,2
95,93,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, 1 run ",1st innings,,,15.3,run,57,1,57/2,"Varaiya to ten Doeschate, 1 run",,,2
96,94,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,15.4,no run,57,0,57/2,"Varaiya to Zuiderent, no run",,,2
97,95,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,15.5,no run,57,0,57/2,"Varaiya to Zuiderent, no run",,,2
98,96,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,Ryan ten Doeschate,47660,16.0,run,58,1,58/2,"Varaiya to Zuiderent, 1 run",,,2
99,97,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,16.1,no run,58,0,58/2,"NM Odhiambo to Zuiderent, no run",,,2
100,98,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,,,16.2,run,59,1,59/2,"NM Odhiambo to Zuiderent, 1 run",,,2
101,99,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,16.3,no run,59,0,59/2,"NM Odhiambo to ten Doeschate, no run",,,2
102,100,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,16.4,no run,59,0,59/2,"NM Odhiambo to ten Doeschate, no run",,,2
103,101,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,,,16.5,no run,59,0,59/2,"NM Odhiambo to ten Doeschate, no run",,,2
104,102,Ryan ten Doeschate,47660,Nelson Odhiambo,308418,"NM Odhiambo to ten Doeschate, no run ",1st innings,Bas Zuiderent,24990,17.0,no run,59,0,59/2,"NM Odhiambo to ten Doeschate, no run",,,2
105,103,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,17.1,run,60,1,60/2,"Varaiya to Zuiderent, 1 run",,,2
106,104,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, 1 run ",1st innings,,,17.2,run,61,1,61/2,"Varaiya to ten Doeschate, 1 run",,,2
107,105,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,17.3,no run,61,0,61/2,"Varaiya to Zuiderent, no run",,,2
108,106,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,17.4,run,62,1,62/2,"Varaiya to Zuiderent, 1 run",,,2
109,107,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, FOUR runs ",1st innings,,,17.5,four,66,4,66/2,"Varaiya to ten Doeschate, FOUR runs",,,2
110,108,Ryan ten Doeschate,47660,Hiren Varaiya,254114,"Varaiya to ten Doeschate, OUT ",1st innings,Bas Zuiderent,24990,18.0,out,66,0,66/3,"Varaiya to ten Doeschate, OUT",,,3
111,109,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, SIX runs ",1st innings,,,18.1,six,72,6,72/3,"NM Odhiambo to Zuiderent, SIX runs",,,3
112,110,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,18.2,no run,72,0,72/3,"NM Odhiambo to Zuiderent, no run",,,3
113,111,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, no run ",1st innings,,,18.3,no run,72,0,72/3,"NM Odhiambo to Zuiderent, no run",,,3
114,112,Bas Zuiderent,24990,Nelson Odhiambo,308418,"NM Odhiambo to Zuiderent, 1 run ",1st innings,,,18.4,run,73,1,73/3,"NM Odhiambo to Zuiderent, 1 run",,,3
115,113,Peter Borren,36592,Nelson Odhiambo,308418,"NM Odhiambo to Borren, no run ",1st innings,,,18.5,no run,73,0,73/3,"NM Odhiambo to Borren, no run",,,3
116,114,Peter Borren,36592,Nelson Odhiambo,308418,"NM Odhiambo to Borren, no run ",1st innings,Bas Zuiderent,24990,19.0,no run,73,0,73/3,"NM Odhiambo to Borren, no run",,,3
117,115,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,19.1,no run,73,0,73/3,"Varaiya to Zuiderent, no run",,,3
118,116,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,19.2,no run,73,0,73/3,"Varaiya to Zuiderent, no run",,,3
119,117,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,19.3,run,74,1,74/3,"Varaiya to Zuiderent, 1 run",,,3
120,118,Peter Borren,36592,Hiren Varaiya,254114,"Varaiya to Borren, SIX runs ",1st innings,,,19.4,six,80,6,80/3,"Varaiya to Borren, SIX runs",,,3
121,119,Peter Borren,36592,Hiren Varaiya,254114,"Varaiya to Borren, 1 run ",1st innings,,,19.5,run,81,1,81/3,"Varaiya to Borren, 1 run",,,3
122,120,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,Peter Borren,36592,20.0,no run,81,0,81/3,"Varaiya to Zuiderent, no run",,,3
123,121,Peter Borren,36592,,,"Obado to Borren, no run ",1st innings,,,20.1,no run,81,0,81/3,"Obado to Borren, no run",,,3
124,122,Peter Borren,36592,,,"Obado to Borren, 1 run ",1st innings,,,20.2,run,82,1,82/3,"Obado to Borren, 1 run",,,3
125,123,Bas Zuiderent,24990,,,"Obado to Zuiderent, 1 run ",1st innings,,,20.3,run,83,1,83/3,"Obado to Zuiderent, 1 run",,,3
126,124,Peter Borren,36592,,,"Obado to Borren, no run ",1st innings,,,20.4,no run,83,0,83/3,"Obado to Borren, no run",,,3
127,125,Peter Borren,36592,,,"Obado to Borren, 1 run ",1st innings,,,20.5,run,84,1,84/3,"Obado to Borren, 1 run",,,3
128,126,Bas Zuiderent,24990,,,"Obado to Zuiderent, 1 run ",1st innings,Peter Borren,36592,21.0,run,85,1,85/3,"Obado to Zuiderent, 1 run",,,3
129,127,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,21.1,no run,85,0,85/3,"Varaiya to Zuiderent, no run",,,3
130,128,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,21.2,no run,85,0,85/3,"Varaiya to Zuiderent, no run",,,3
131,129,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,21.3,run,86,1,86/3,"Varaiya to Zuiderent, 1 run",,,3
132,130,Peter Borren,36592,Hiren Varaiya,254114,"Varaiya to Borren, no run ",1st innings,,,21.4,no run,86,0,86/3,"Varaiya to Borren, no run",,,3
133,132,Peter Borren,36592,Hiren Varaiya,254114,"Varaiya to Borren, FOUR runs ",1st innings,Bas Zuiderent,24990,22.0,four,90,4,90/3,"Varaiya to Borren, FOUR runs",,,3
134,133,Bas Zuiderent,24990,,,"Obado to Zuiderent, 1 run ",1st innings,,,22.1,run,91,1,91/3,"Obado to Zuiderent, 1 run",,,3
135,134,Peter Borren,36592,,,"Obado to Borren, 1 run ",1st innings,,,22.2,run,92,1,92/3,"Obado to Borren, 1 run",,,3
136,135,Bas Zuiderent,24990,,,"Obado to Zuiderent, no run ",1st innings,,,22.3,no run,92,0,92/3,"Obado to Zuiderent, no run",,,3
137,136,Bas Zuiderent,24990,,,"Obado to Zuiderent, 1 run ",1st innings,,,22.4,run,93,1,93/3,"Obado to Zuiderent, 1 run",,,3
138,137,Peter Borren,36592,,,"Obado to Borren, no run ",1st innings,,,22.5,no run,93,0,93/3,"Obado to Borren, no run",,,3
139,138,Peter Borren,36592,,,"Obado to Borren, no run ",1st innings,Bas Zuiderent,24990,23.0,no run,93,0,93/3,"Obado to Borren, no run",,,3
140,139,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,23.1,no run,93,0,93/3,"Varaiya to Zuiderent, no run",,,3
141,140,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, FOUR runs ",1st innings,,,23.2,four,97,4,97/3,"Varaiya to Zuiderent, FOUR runs",,,3
142,141,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, no run ",1st innings,,,23.3,no run,97,0,97/3,"Varaiya to Zuiderent, no run",,,3
143,142,Bas Zuiderent,24990,Hiren Varaiya,254114,"Varaiya to Zuiderent, 1 run ",1st innings,,,23.4,run,98,1,98/3,"Varaiya to Zuiderent, 1 run",,,3
