,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
14,15,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,2.3,no run,17,0,17/0,"Odoyo to Karim Sadiq, no run",,,0
15,16,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,2.4,no run,17,0,17/0,"Odoyo to Karim Sadiq, no run",,,0
16,17,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, FOUR runs ",1st innings,,,2.5,four,21,4,21/0,"Odoyo to Karim Sadiq, FOUR runs",,,0
17,18,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, 2 runs ",1st innings,Javed Ahmadi,308235,3.0,run,23,2,23/0,"Odoyo to Karim Sadiq, 2 runs",,,0
18,19,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, no run ",1st innings,,,3.1,no run,23,0,23/0,"Otieno to Javed Ahmadi, no run",,,0
19,20,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, 1 run ",1st innings,,,3.2,run,24,1,24/0,"Otieno to Javed Ahmadi, 1 run",,,0
20,21,Karim Sadiq,319758,Elijah Otieno,293031,"Otieno to Karim Sadiq, no run ",1st innings,,,3.3,no run,24,0,24/0,"Otieno to Karim Sadiq, no run",,,0
21,22,Karim Sadiq,319758,Elijah Otieno,293031,"Otieno to Karim Sadiq, 1 run ",1st innings,,,3.4,run,25,1,25/0,"Otieno to Karim Sadiq, 1 run",,,0
22,23,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, no run ",1st innings,,,3.5,no run,25,0,25/0,"Otieno to Javed Ahmadi, no run",,,0
23,24,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, no run ",1st innings,Karim Sadiq,319758,4.0,no run,25,0,25/0,"Otieno to Javed Ahmadi, no run",,,0
24,25,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,4.1,no run,25,0,25/0,"Odoyo to Karim Sadiq, no run",,,0
25,26,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, 1 run ",1st innings,,,4.2,run,26,1,26/0,"Odoyo to Karim Sadiq, 1 run",,,0
26,27,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, 2 runs ",1st innings,,,4.3,run,28,2,28/0,"Odoyo to Javed Ahmadi, 2 runs",,,0
27,28,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, no run ",1st innings,,,4.4,no run,28,0,28/0,"Odoyo to Javed Ahmadi, no run",,,0
28,29,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, no run ",1st innings,,,4.5,no run,28,0,28/0,"Odoyo to Javed Ahmadi, no run",,,0
29,30,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, no run ",1st innings,Karim Sadiq,319758,5.0,no run,28,0,28/0,"Odoyo to Javed Ahmadi, no run",,,0
30,31,Karim Sadiq,319758,Elijah Otieno,293031,"Otieno to Karim Sadiq, no run ",1st innings,,,5.1,no run,28,0,28/0,"Otieno to Karim Sadiq, no run",,,0
31,32,Karim Sadiq,319758,Elijah Otieno,293031,"Otieno to Karim Sadiq, 1 run ",1st innings,,,5.2,run,29,1,29/0,"Otieno to Karim Sadiq, 1 run",,,0
32,33,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, FOUR runs ",1st innings,,,5.3,four,33,4,33/0,"Otieno to Javed Ahmadi, FOUR runs",,,0
33,34,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, no run ",1st innings,,,5.4,no run,33,0,33/0,"Otieno to Javed Ahmadi, no run",,,0
34,35,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, FOUR runs ",1st innings,,,5.5,four,37,4,37/0,"Otieno to Javed Ahmadi, FOUR runs",,,0
35,35,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, 1 wide ",1st innings,,,5.5,wide,38,1,38/0,"Otieno to Javed Ahmadi, 1 wide",,,0
36,36,Javed Ahmadi,308235,Elijah Otieno,293031,"Otieno to Javed Ahmadi, no run ",1st innings,Karim Sadiq,319758,6.0,no run,38,0,38/0,"Otieno to Javed Ahmadi, no run",,,0
37,37,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,6.1,no run,38,0,38/0,"Odoyo to Karim Sadiq, no run",,,0
38,38,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,6.2,no run,38,0,38/0,"Odoyo to Karim Sadiq, no run",,,0
39,39,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,6.3,no run,38,0,38/0,"Odoyo to Karim Sadiq, no run",,,0
40,40,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, 1 run ",1st innings,,,6.4,run,39,1,39/0,"Odoyo to Karim Sadiq, 1 run",,,0
41,41,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, no run ",1st innings,,,6.5,no run,39,0,39/0,"Odoyo to Javed Ahmadi, no run",,,0
42,42,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, no run ",1st innings,Karim Sadiq,319758,7.0,no run,39,0,39/0,"Odoyo to Javed Ahmadi, no run",,,0
43,43,Karim Sadiq,319758,Nehemiah Odhiambo,238612,"Odhiambo to Karim Sadiq, no run ",1st innings,,,7.1,no run,39,0,39/0,"Odhiambo to Karim Sadiq, no run",,,0
44,44,Karim Sadiq,319758,Nehemiah Odhiambo,238612,"Odhiambo to Karim Sadiq, 1 run ",1st innings,,,7.2,run,40,1,40/0,"Odhiambo to Karim Sadiq, 1 run",,,0
45,45,Javed Ahmadi,308235,Nehemiah Odhiambo,238612,"Odhiambo to Javed Ahmadi, no run ",1st innings,,,7.3,no run,40,0,40/0,"Odhiambo to Javed Ahmadi, no run",,,0
46,46,Javed Ahmadi,308235,Nehemiah Odhiambo,238612,"Odhiambo to Javed Ahmadi, 2 runs ",1st innings,,,7.4,run,42,2,42/0,"Odhiambo to Javed Ahmadi, 2 runs",,,0
47,47,Javed Ahmadi,308235,Nehemiah Odhiambo,238612,"Odhiambo to Javed Ahmadi, FOUR runs ",1st innings,,,7.5,four,46,4,46/0,"Odhiambo to Javed Ahmadi, FOUR runs",,,0
48,48,Javed Ahmadi,308235,Nehemiah Odhiambo,238612,"Odhiambo to Javed Ahmadi, no run ",1st innings,Karim Sadiq,319758,8.0,no run,46,0,46/0,"Odhiambo to Javed Ahmadi, no run",,,0
49,49,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, no run ",1st innings,,,8.1,no run,46,0,46/0,"Odoyo to Karim Sadiq, no run",,,0
50,50,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, 1 run ",1st innings,,,8.2,run,47,1,47/0,"Odoyo to Karim Sadiq, 1 run",,,0
51,51,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, no run ",1st innings,,,8.3,no run,47,0,47/0,"Odoyo to Javed Ahmadi, no run",,,0
52,52,Javed Ahmadi,308235,Thomas Odoyo,24705,"Odoyo to Javed Ahmadi, 1 run ",1st innings,,,8.4,run,48,1,48/0,"Odoyo to Javed Ahmadi, 1 run",,,0
53,53,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, FOUR runs ",1st innings,,,8.5,four,52,4,52/0,"Odoyo to Karim Sadiq, FOUR runs",,,0
54,54,Karim Sadiq,319758,Thomas Odoyo,24705,"Odoyo to Karim Sadiq, 1 run ",1st innings,Javed Ahmadi,308235,9.0,run,53,1,53/0,"Odoyo to Karim Sadiq, 1 run",,,0
55,55,Karim Sadiq,319758,Nehemiah Odhiambo,238612,"Odhiambo to Karim Sadiq, no run ",1st innings,,,9.1,no run,53,0,53/0,"Odhiambo to Karim Sadiq, no run",,,0
56,56,Karim Sadiq,319758,Nehemiah Odhiambo,238612,"Odhiambo to Karim Sadiq, no run ",1st innings,,,9.2,no run,53,0,53/0,"Odhiambo to Karim Sadiq, no run",,,0
57,57,Karim Sadiq,319758,Nehemiah Odhiambo,238612,"Odhiambo to Karim Sadiq, no run ",1st innings,,,9.3,no run,53,0,53/0,"Odhiambo to Karim Sadiq, no run",,,0
58,58,Karim Sadiq,319758,Nehemiah Odhiambo,238612,"Odhiambo to Karim Sadiq, OUT ",1st innings,Javed Ahmadi,308235,9.4,out,53,0,53/1,"Odhiambo to Karim Sadiq, OUT",,,1
59,59,Javed Ahmadi,308235,Nehemiah Odhiambo,238612,"Odhiambo to Javed Ahmadi, OUT ",1st innings,,,9.5,out,53,0,53/2,"Odhiambo to Javed Ahmadi, OUT",,,2
60,60,Noor-ul-Haq,307652,Nehemiah Odhiambo,238612,"Odhiambo to Noor-ul-Haq, no run ",1st innings,Nawroz Mangal,318334,10.0,no run,53,0,53/2,"Odhiambo to Noor-ul-Haq, no run",,,2
61,61,Nawroz Mangal,318334,Thomas Odoyo,24705,"Odoyo to Nawroz Mangal, 1 run ",1st innings,,,10.1,run,54,1,54/2,"Odoyo to Nawroz Mangal, 1 run",,,2
62,62,Noor-ul-Haq,307652,Thomas Odoyo,24705,"Odoyo to Noor-ul-Haq, OUT ",1st innings,Nawroz Mangal,318334,10.2,out,54,0,54/3,"Odoyo to Noor-ul-Haq, OUT",,,3
63,63,Asghar Afghan,320652,Thomas Odoyo,24705,"Odoyo to Asghar Afghan, no run ",1st innings,,,10.3,no run,54,0,54/3,"Odoyo to Asghar Afghan, no run",,,3
64,64,Asghar Afghan,320652,Thomas Odoyo,24705,"Odoyo to Asghar Afghan, no run ",1st innings,,,10.4,no run,54,0,54/3,"Odoyo to Asghar Afghan, no run",,,3
65,65,Asghar Afghan,320652,Thomas Odoyo,24705,"Odoyo to Asghar Afghan, no run ",1st innings,,,10.5,no run,54,0,54/3,"Odoyo to Asghar Afghan, no run",,,3
66,66,Asghar Afghan,320652,Thomas Odoyo,24705,"Odoyo to Asghar Afghan, no run ",1st innings,Nawroz Mangal,318334,11.0,no run,54,0,54/3,"Odoyo to Asghar Afghan, no run",,,3
67,67,Nawroz Mangal,318334,Nehemiah Odhiambo,238612,"Odhiambo to Nawroz Mangal, no run ",1st innings,,,11.1,no run,54,0,54/3,"Odhiambo to Nawroz Mangal, no run",,,3
68,68,Nawroz Mangal,318334,Nehemiah Odhiambo,238612,"Odhiambo to Nawroz Mangal, no run ",1st innings,,,11.2,no run,54,0,54/3,"Odhiambo to Nawroz Mangal, no run",,,3
69,69,Nawroz Mangal,318334,Nehemiah Odhiambo,238612,"Odhiambo to Nawroz Mangal, no run ",1st innings,,,11.3,no run,54,0,54/3,"Odhiambo to Nawroz Mangal, no run",,,3
70,70,Nawroz Mangal,318334,Nehemiah Odhiambo,238612,"Odhiambo to Nawroz Mangal, no run ",1st innings,,,11.4,no run,54,0,54/3,"Odhiambo to Nawroz Mangal, no run",,,3
71,71,Nawroz Mangal,318334,Nehemiah Odhiambo,238612,"Odhiambo to Nawroz Mangal, no run ",1st innings,,,11.5,no run,54,0,54/3,"Odhiambo to Nawroz Mangal, no run",,,3
72,72,Nawroz Mangal,318334,Nehemiah Odhiambo,238612,"Odhiambo to Nawroz Mangal, no run ",1st innings,Asghar Afghan,320652,12.0,no run,54,0,54/3,"Odhiambo to Nawroz Mangal, no run",,,3
73,73,Asghar Afghan,320652,Elijah Otieno,293031,"Otieno to Asghar Afghan, no run ",1st innings,,,12.1,no run,54,0,54/3,"Otieno to Asghar Afghan, no run",,,3
74,74,Asghar Afghan,320652,Elijah Otieno,293031,"Otieno to Asghar Afghan, 1 run ",1st innings,,,12.2,run,55,1,55/3,"Otieno to Asghar Afghan, 1 run",,,3
75,75,Nawroz Mangal,318334,Elijah Otieno,293031,"Otieno to Nawroz Mangal, no run ",1st innings,,,12.3,no run,55,0,55/3,"Otieno to Nawroz Mangal, no run",,,3
76,75,Nawroz Mangal,318334,Elijah Otieno,293031,"Otieno to Nawroz Mangal, (no ball) FOUR runs ",1st innings,,,12.3,four,60,5,60/3,"Otieno to Nawroz Mangal, (no ball) FOUR runs",,,3
77,76,Nawroz Mangal,318334,Elijah Otieno,293031,"Otieno to Nawroz Mangal, no run ",1st innings,,,12.4,no run,60,0,60/3,"Otieno to Nawroz Mangal, no run",,,3
78,77,Nawroz Mangal,318334,Elijah Otieno,293031,"Otieno to Nawroz Mangal, 2 runs ",1st innings,,,12.5,run,62,2,62/3,"Otieno to Nawroz Mangal, 2 runs",,,3
79,78,Nawroz Mangal,318334,Elijah Otieno,293031,"Otieno to Nawroz Mangal, OUT ",1st innings,Asghar Afghan,320652,13.0,out,62,0,62/4,"Otieno to Nawroz Mangal, OUT",,,4
80,79,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,,,13.1,no run,62,0,62/4,"Odhiambo to Asghar Afghan, no run",,,4
81,80,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,,,13.2,no run,62,0,62/4,"Odhiambo to Asghar Afghan, no run",,,4
82,81,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,,,13.3,no run,62,0,62/4,"Odhiambo to Asghar Afghan, no run",,,4
83,82,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,,,13.4,no run,62,0,62/4,"Odhiambo to Asghar Afghan, no run",,,4
84,83,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,,,13.5,no run,62,0,62/4,"Odhiambo to Asghar Afghan, no run",,,4
85,84,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,Samiullah Shinwari,318339,14.0,no run,62,0,62/4,"Odhiambo to Asghar Afghan, no run",,,4
86,85,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,14.1,no run,62,0,62/4,"Otieno to Samiullah Shinwari, no run",,,4
87,86,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,14.2,no run,62,0,62/4,"Otieno to Samiullah Shinwari, no run",,,4
88,87,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,14.3,no run,62,0,62/4,"Otieno to Samiullah Shinwari, no run",,,4
89,88,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,14.4,no run,62,0,62/4,"Otieno to Samiullah Shinwari, no run",,,4
90,89,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,14.5,no run,62,0,62/4,"Otieno to Samiullah Shinwari, no run",,,4
91,89,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, 1 no ball ",1st innings,,,14.5,no ball,63,1,63/4,"Otieno to Samiullah Shinwari, 1 no ball",,,4
92,90,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, SIX runs ",1st innings,Asghar Afghan,320652,15.0,six,69,6,69/4,"Otieno to Samiullah Shinwari, SIX runs",,,4
93,91,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, no run ",1st innings,,,15.1,no run,69,0,69/4,"Odhiambo to Asghar Afghan, no run",,,4
94,92,Asghar Afghan,320652,Nehemiah Odhiambo,238612,"Odhiambo to Asghar Afghan, OUT ",1st innings,Samiullah Shinwari,318339,15.2,out,69,0,69/5,"Odhiambo to Asghar Afghan, OUT",,,5
95,93,Mohammad Nabi,25913,Nehemiah Odhiambo,238612,"Odhiambo to Mohammad Nabi, no run ",1st innings,,,15.3,no run,69,0,69/5,"Odhiambo to Mohammad Nabi, no run",,,5
96,94,Mohammad Nabi,25913,Nehemiah Odhiambo,238612,"Odhiambo to Mohammad Nabi, no run ",1st innings,,,15.4,no run,69,0,69/5,"Odhiambo to Mohammad Nabi, no run",,,5
97,95,Mohammad Nabi,25913,Nehemiah Odhiambo,238612,"Odhiambo to Mohammad Nabi, no run ",1st innings,,,15.5,no run,69,0,69/5,"Odhiambo to Mohammad Nabi, no run",,,5
98,96,Mohammad Nabi,25913,Nehemiah Odhiambo,238612,"Odhiambo to Mohammad Nabi, no run ",1st innings,Samiullah Shinwari,318339,16.0,no run,69,0,69/5,"Odhiambo to Mohammad Nabi, no run",,,5
99,97,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,16.1,no run,69,0,69/5,"Otieno to Samiullah Shinwari, no run",,,5
100,98,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,16.2,no run,69,0,69/5,"Otieno to Samiullah Shinwari, no run",,,5
101,99,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,16.3,no run,69,0,69/5,"Otieno to Samiullah Shinwari, no run",,,5
102,100,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,16.4,no run,69,0,69/5,"Otieno to Samiullah Shinwari, no run",,,5
103,101,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, no run ",1st innings,,,16.5,no run,69,0,69/5,"Otieno to Samiullah Shinwari, no run",,,5
104,102,Samiullah Shinwari,318339,Elijah Otieno,293031,"Otieno to Samiullah Shinwari, 1 run ",1st innings,Mohammad Nabi,25913,17.0,run,70,1,70/5,"Otieno to Samiullah Shinwari, 1 run",,,5
105,103,Samiullah Shinwari,318339,Nehemiah Odhiambo,238612,"Odhiambo to Samiullah Shinwari, no run ",1st innings,,,17.1,no run,70,0,70/5,"Odhiambo to Samiullah Shinwari, no run",,,5
106,104,Samiullah Shinwari,318339,Nehemiah Odhiambo,238612,"Odhiambo to Samiullah Shinwari, no run ",1st innings,,,17.2,no run,70,0,70/5,"Odhiambo to Samiullah Shinwari, no run",,,5
107,105,Samiullah Shinwari,318339,Nehemiah Odhiambo,238612,"Odhiambo to Samiullah Shinwari, no run ",1st innings,,,17.3,no run,70,0,70/5,"Odhiambo to Samiullah Shinwari, no run",,,5
108,106,Samiullah Shinwari,318339,Nehemiah Odhiambo,238612,"Odhiambo to Samiullah Shinwari, no run ",1st innings,,,17.4,no run,70,0,70/5,"Odhiambo to Samiullah Shinwari, no run",,,5
109,107,Samiullah Shinwari,318339,Nehemiah Odhiambo,238612,"Odhiambo to Samiullah Shinwari, FOUR runs ",1st innings,,,17.5,four,74,4,74/5,"Odhiambo to Samiullah Shinwari, FOUR runs",,,5
110,108,Samiullah Shinwari,318339,Nehemiah Odhiambo,238612,"Odhiambo to Samiullah Shinwari, no run ",1st innings,Mohammad Nabi,25913,18.0,no run,74,0,74/5,"Odhiambo to Samiullah Shinwari, no run",,,5
111,109,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, no run ",1st innings,,,18.1,no run,74,0,74/5,"Kamande to Mohammad Nabi, no run",,,5
112,110,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, no run ",1st innings,,,18.2,no run,74,0,74/5,"Kamande to Mohammad Nabi, no run",,,5
113,111,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, no run ",1st innings,,,18.3,no run,74,0,74/5,"Kamande to Mohammad Nabi, no run",,,5
114,112,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, 1 run ",1st innings,,,18.4,run,75,1,75/5,"Kamande to Mohammad Nabi, 1 run",,,5
115,113,Samiullah Shinwari,318339,Jimmy Kamande,24697,"Kamande to Samiullah Shinwari, no run ",1st innings,,,18.5,no run,75,0,75/5,"Kamande to Samiullah Shinwari, no run",,,5
116,114,Samiullah Shinwari,318339,Jimmy Kamande,24697,"Kamande to Samiullah Shinwari, 1 run ",1st innings,Mohammad Nabi,25913,19.0,run,76,1,76/5,"Kamande to Samiullah Shinwari, 1 run",,,5
117,115,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, 1 run ",1st innings,,,19.1,run,77,1,77/5,"Ngoche to Samiullah Shinwari, 1 run",,,5
118,116,Mohammad Nabi,25913,James Ngoche,308691,"Ngoche to Mohammad Nabi, 1 run ",1st innings,,,19.2,run,78,1,78/5,"Ngoche to Mohammad Nabi, 1 run",,,5
119,117,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,,,19.3,no run,78,0,78/5,"Ngoche to Samiullah Shinwari, no run",,,5
120,118,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,,,19.4,no run,78,0,78/5,"Ngoche to Samiullah Shinwari, no run",,,5
121,119,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,,,19.5,no run,78,0,78/5,"Ngoche to Samiullah Shinwari, no run",,,5
122,120,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,Mohammad Nabi,25913,20.0,no run,78,0,78/5,"Ngoche to Samiullah Shinwari, no run",,,5
123,121,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, no run ",1st innings,,,20.1,no run,78,0,78/5,"Kamande to Mohammad Nabi, no run",,,5
124,122,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, 1 run ",1st innings,,,20.2,run,79,1,79/5,"Kamande to Mohammad Nabi, 1 run",,,5
125,123,Samiullah Shinwari,318339,Jimmy Kamande,24697,"Kamande to Samiullah Shinwari, 1 run ",1st innings,,,20.3,run,80,1,80/5,"Kamande to Samiullah Shinwari, 1 run",,,5
126,124,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, 1 run ",1st innings,,,20.4,run,81,1,81/5,"Kamande to Mohammad Nabi, 1 run",,,5
127,125,Samiullah Shinwari,318339,Jimmy Kamande,24697,"Kamande to Samiullah Shinwari, 2 runs ",1st innings,,,20.5,run,83,2,83/5,"Kamande to Samiullah Shinwari, 2 runs",,,5
128,126,Samiullah Shinwari,318339,Jimmy Kamande,24697,"Kamande to Samiullah Shinwari, 1 run ",1st innings,Mohammad Nabi,25913,21.0,run,84,1,84/5,"Kamande to Samiullah Shinwari, 1 run",,,5
129,127,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,,,21.1,no run,84,0,84/5,"Ngoche to Samiullah Shinwari, no run",,,5
130,128,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, 1 run ",1st innings,,,21.2,run,85,1,85/5,"Ngoche to Samiullah Shinwari, 1 run",,,5
131,129,Mohammad Nabi,25913,James Ngoche,308691,"Ngoche to Mohammad Nabi, no run ",1st innings,,,21.3,no run,85,0,85/5,"Ngoche to Mohammad Nabi, no run",,,5
132,130,Mohammad Nabi,25913,James Ngoche,308691,"Ngoche to Mohammad Nabi, 1 run ",1st innings,,,21.4,run,86,1,86/5,"Ngoche to Mohammad Nabi, 1 run",,,5
133,131,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,,,21.5,no run,86,0,86/5,"Ngoche to Samiullah Shinwari, no run",,,5
134,132,Samiullah Shinwari,318339,James Ngoche,308691,"Ngoche to Samiullah Shinwari, no run ",1st innings,Mohammad Nabi,25913,22.0,no run,86,0,86/5,"Ngoche to Samiullah Shinwari, no run",,,5
135,133,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, no run ",1st innings,,,22.1,no run,86,0,86/5,"Kamande to Mohammad Nabi, no run",,,5
136,134,Mohammad Nabi,25913,Jimmy Kamande,24697,"Kamande to Mohammad Nabi, no run ",1st innings,,,22.2,no run,86,0,86/5,"Kamande to Mohammad Nabi, no run",,,5
