,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
49,48,Mohammad Ashraful,55988,Andy McKay,38005,"McKay to Mohammad Ashraful, 1 run driven through cover for an easy single",1st innings,Imrul Kayes,280734,8.0,run,44,1,44/2,"McKay to Mohammad Ashraful, 1 run",,driven through cover for an easy single,2
50,49,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run driven to cover",1st innings,,,8.1,no run,44,0,44/2,"Southee to Mohammad Ashraful, no run",,driven to cover,2
51,50,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run back of a length and this really takes off",1st innings,,,8.2,no run,44,0,44/2,"Southee to Mohammad Ashraful, no run",,back of a length and this really takes off,2
52,51,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run back of a length again and Ashraful leaves it alone outside off",1st innings,,,8.3,no run,44,0,44/2,"Southee to Mohammad Ashraful, no run",,back of a length again and Ashraful leaves it alone outside off,2
53,52,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run Southee starting to find his rhythm and he forces Ashraful into a defensive shot back along the pitch",1st innings,,,8.4,no run,44,0,44/2,"Southee to Mohammad Ashraful, no run",,Southee starting to find his rhythm and he forces Ashraful into a defensive shot back along the pitch,2
54,53,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run fuller this time and Ashraful drives off the inside edge to mid on",1st innings,,,8.5,no run,44,0,44/2,"Southee to Mohammad Ashraful, no run",,fuller this time and Ashraful drives off the inside edge to mid on,2
55,54,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, 1 run shorter this time and just enough width for Ashraful to cut, and cut hard, to McKay on the third man fence",1st innings,Imrul Kayes,280734,9.0,run,45,1,45/2,"Southee to Mohammad Ashraful, 1 run",,"shorter this time and just enough width for Ashraful to cut, and cut hard, to McKay on the third man fence",2
56,55,Mohammad Ashraful,55988,Andy McKay,38005,"McKay to Mohammad Ashraful, no run good length from McKay and Ashraful pushes to point",1st innings,,,9.1,no run,45,0,45/2,"McKay to Mohammad Ashraful, no run",,good length from McKay and Ashraful pushes to point,2
57,56,Mohammad Ashraful,55988,Andy McKay,38005,"McKay to Mohammad Ashraful, no run McKay starting to hit his straps now as this one angles across Ashraful and he is nicely in behind it and defending into the on side",1st innings,,,9.2,no run,45,0,45/2,"McKay to Mohammad Ashraful, no run",,McKay starting to hit his straps now as this one angles across Ashraful and he is nicely in behind it and defending into the on side,2
58,57,Mohammad Ashraful,55988,Andy McKay,38005,"McKay to Mohammad Ashraful, 1 run back of a length and guided neatly to third man",1st innings,,,9.3,run,46,1,46/2,"McKay to Mohammad Ashraful, 1 run",,back of a length and guided neatly to third man,2
59,58,Imrul Kayes,280734,Andy McKay,38005,"McKay to Imrul Kayes, 1 run back of a length again and Imrul plays to third man",1st innings,,,9.4,run,47,1,47/2,"McKay to Imrul Kayes, 1 run",,back of a length again and Imrul plays to third man,2
60,59,Mohammad Ashraful,55988,Andy McKay,38005,"McKay to Mohammad Ashraful, no run great channel from McKay and he beats Ashraful outside off stump",1st innings,,,9.5,no run,47,0,47/2,"McKay to Mohammad Ashraful, no run",,great channel from McKay and he beats Ashraful outside off stump,2
61,60,Mohammad Ashraful,55988,Andy McKay,38005,"McKay to Mohammad Ashraful, 2 runs back of a length and Ashraful decides late to run. Guptill picks up at cover and misses the underarm throw and they grab an overthrow to boot!",1st innings,Imrul Kayes,280734,10.0,run,49,2,49/2,"McKay to Mohammad Ashraful, 2 runs",,back of a length and Ashraful decides late to run. Guptill picks up at cover and misses the underarm throw and they grab an overthrow to boot!,2
62,61,Imrul Kayes,280734,Tim Southee,232364,"Southee to Imrul Kayes, no run good length allowed through to the keeper",1st innings,,,10.1,no run,49,0,49/2,"Southee to Imrul Kayes, no run",,good length allowed through to the keeper,2
63,62,Imrul Kayes,280734,Tim Southee,232364,"Southee to Imrul Kayes, 1 run Southee's angle around the wicket attacks the body of Imrul and he works it to fine leg",1st innings,,,10.2,run,50,1,50/2,"Southee to Imrul Kayes, 1 run",,Southee's angle around the wicket attacks the body of Imrul and he works it to fine leg,2
64,63,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run good channel from Southee and it nips back a fraction as Ashraful leaves it safely outside off",1st innings,,,10.3,no run,50,0,50/2,"Southee to Mohammad Ashraful, no run",,good channel from Southee and it nips back a fraction as Ashraful leaves it safely outside off,2
65,64,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run bumper from Southee and Ashraful goes underneath it comforatbly",1st innings,,,10.4,no run,50,0,50/2,"Southee to Mohammad Ashraful, no run",,bumper from Southee and Ashraful goes underneath it comforatbly,2
66,65,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, no run good bowling from Southee as he hits the channel and Ashraful pushes to point",1st innings,,,10.5,no run,50,0,50/2,"Southee to Mohammad Ashraful, no run",,good bowling from Southee as he hits the channel and Ashraful pushes to point,2
67,66,Mohammad Ashraful,55988,Tim Southee,232364,"Southee to Mohammad Ashraful, 1 run full and wide and Ashraful square drives backward of point to McKay at third man",1st innings,Imrul Kayes,280734,11.0,run,51,1,51/2,"Southee to Mohammad Ashraful, 1 run",,full and wide and Ashraful square drives backward of point to McKay at third man,2
68,67,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run good start from Butler and Ashraful drives on the up to cover point",1st innings,,,11.1,no run,51,0,51/2,"Butler to Mohammad Ashraful, no run",,good start from Butler and Ashraful drives on the up to cover point,2
69,68,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run good length from Butler and a fraction wide but Ashraful decides to leave it alone",1st innings,,,11.2,no run,51,0,51/2,"Butler to Mohammad Ashraful, no run",,good length from Butler and a fraction wide but Ashraful decides to leave it alone,2
70,69,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run fuller outside off and Ashraful mistimes the drive to mid on",1st innings,,,11.3,no run,51,0,51/2,"Butler to Mohammad Ashraful, no run",,fuller outside off and Ashraful mistimes the drive to mid on,2
71,70,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run back of a length and wide and Ashraful throws his hands it at but misses. That's more like the Ashraful we know!",1st innings,,,11.4,no run,51,0,51/2,"Butler to Mohammad Ashraful, no run",,back of a length and wide and Ashraful throws his hands it at but misses. That's more like the Ashraful we know!,2
72,71,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, FOUR runs short and wide and gets the treatment from Ashraful as he cuts hard through the gap at point",1st innings,,,11.5,four,55,4,55/2,"Butler to Mohammad Ashraful, FOUR runs",,short and wide and gets the treatment from Ashraful as he cuts hard through the gap at point,2
73,72,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run Butler attacks the body more this time as it seams back in from outside off and Ashraful pushes to point",1st innings,Imrul Kayes,280734,12.0,no run,55,0,55/2,"Butler to Mohammad Ashraful, no run",,Butler attacks the body more this time as it seams back in from outside off and Ashraful pushes to point,2
74,73,Imrul Kayes,280734,Jacob Oram,38062,"Oram to Imrul Kayes, no run Oram around the wicket to Imrul and he's beaten and taken on the body",1st innings,,,12.1,no run,55,0,55/2,"Oram to Imrul Kayes, no run",,Oram around the wicket to Imrul and he's beaten and taken on the body,2
75,74,Imrul Kayes,280734,Jacob Oram,38062,"Oram to Imrul Kayes, no run Oram goes fuller this time and angles down leg but Imrul plays and misses",1st innings,,,12.2,no run,55,0,55/2,"Oram to Imrul Kayes, no run",,Oram goes fuller this time and angles down leg but Imrul plays and misses,2
76,74,Imrul Kayes,280734,Jacob Oram,38062,"Oram to Imrul Kayes, 1 wide well wide down the leg side",1st innings,,,12.2,wide,56,1,56/2,"Oram to Imrul Kayes, 1 wide",,well wide down the leg side,2
77,75,Imrul Kayes,280734,Jacob Oram,38062,"Oram to Imrul Kayes, 1 run back of a length from Oram and Imrul plays nicely into the on side for a quick single",1st innings,,,12.3,run,57,1,57/2,"Oram to Imrul Kayes, 1 run",,back of a length from Oram and Imrul plays nicely into the on side for a quick single,2
78,75,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, 1 no ball Oram oversteps and beats Ashraful outside off stump. Free-hit coming up...",1st innings,,,12.3,no ball,58,1,58/2,"Oram to Mohammad Ashraful, 1 no ball",,Oram oversteps and beats Ashraful outside off stump. Free-hit coming up...,2
79,76,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, FOUR runs Ashraful moves outside off and picks up the slower ball and flicks it over fine leg for four.",1st innings,,,12.4,four,62,4,62/2,"Oram to Mohammad Ashraful, FOUR runs",,Ashraful moves outside off and picks up the slower ball and flicks it over fine leg for four.,2
80,77,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run Oram hits the channel again and Ashraful has no option but to leave it alone outside off",1st innings,,,12.5,no run,62,0,62/2,"Oram to Mohammad Ashraful, no run",,Oram hits the channel again and Ashraful has no option but to leave it alone outside off,2
81,78,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, 1 run Oram draws him forward this time and Ashraful pushes off the outside edge to third man",1st innings,Imrul Kayes,280734,13.0,run,63,1,63/2,"Oram to Mohammad Ashraful, 1 run",,Oram draws him forward this time and Ashraful pushes off the outside edge to third man,2
82,79,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, 1 run Butler is fuller this time and Ashraful leans back and drives neatly through cover to the off side sweeper",1st innings,,,13.1,run,64,1,64/2,"Butler to Mohammad Ashraful, 1 run",,Butler is fuller this time and Ashraful leans back and drives neatly through cover to the off side sweeper,2
83,80,Imrul Kayes,280734,Ian Butler,36331,"Butler to Imrul Kayes, no run back of a length from Butler and he squares Imrul up and he plays in the air into the off side and it drops safely",1st innings,,,13.2,no run,64,0,64/2,"Butler to Imrul Kayes, no run",,back of a length from Butler and he squares Imrul up and he plays in the air into the off side and it drops safely,2
84,81,Imrul Kayes,280734,Ian Butler,36331,"Butler to Imrul Kayes, 1 run too straight and Imrul whips it through the leg side to the sweeper",1st innings,,,13.3,run,65,1,65/2,"Butler to Imrul Kayes, 1 run",,too straight and Imrul whips it through the leg side to the sweeper,2
85,82,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, FOUR runs good length but Butler offers some width and Ashraful drives off the inside edge past the stumps and the keeper for four",1st innings,,,13.4,four,69,4,69/2,"Butler to Mohammad Ashraful, FOUR runs",,good length but Butler offers some width and Ashraful drives off the inside edge past the stumps and the keeper for four,2
86,83,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, 1 run full again and he drives uppishly through point to the sweeper",1st innings,,,13.5,run,70,1,70/2,"Butler to Mohammad Ashraful, 1 run",,full again and he drives uppishly through point to the sweeper,2
87,84,Imrul Kayes,280734,Ian Butler,36331,"Butler to Imrul Kayes, no run good line and length from Butler and Imrul pushes towards mid on",1st innings,Mohammad Ashraful,55988,14.0,no run,70,0,70/2,"Butler to Imrul Kayes, no run",,good line and length from Butler and Imrul pushes towards mid on,2
88,85,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run good length forces Ashraful to defend into the gully",1st innings,,,14.1,no run,70,0,70/2,"Oram to Mohammad Ashraful, no run",,good length forces Ashraful to defend into the gully,2
89,86,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run good length again, a fraction straighter this time and Ashraful pushes into the leg side",1st innings,,,14.2,no run,70,0,70/2,"Oram to Mohammad Ashraful, no run",,"good length again, a fraction straighter this time and Ashraful pushes into the leg side",2
90,87,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run good length but wider of off and Ashraful throws his hands at it and misses",1st innings,,,14.3,no run,70,0,70/2,"Oram to Mohammad Ashraful, no run",,good length but wider of off and Ashraful throws his hands at it and misses,2
91,88,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run Oram finds the corridor and his height allows him to find bounce and carry through to McCullum outside off",1st innings,,,14.4,no run,70,0,70/2,"Oram to Mohammad Ashraful, no run",,Oram finds the corridor and his height allows him to find bounce and carry through to McCullum outside off,2
92,89,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run great channel again from Oram, it seams away just enough to beat Ashraful who plays it awkwardly and misses",1st innings,,,14.5,no run,70,0,70/2,"Oram to Mohammad Ashraful, no run",,"great channel again from Oram, it seams away just enough to beat Ashraful who plays it awkwardly and misses",2
93,90,Mohammad Ashraful,55988,Jacob Oram,38062,"Oram to Mohammad Ashraful, no run Oram hits the channel again and Ashraful leaves it alone this time",1st innings,Imrul Kayes,280734,15.0,no run,70,0,70/2,"Oram to Mohammad Ashraful, no run",,Oram hits the channel again and Ashraful leaves it alone this time,2
94,91,Imrul Kayes,280734,Ian Butler,36331,"Butler to Imrul Kayes, no run pushed into the off side",1st innings,,,15.1,no run,70,0,70/2,"Butler to Imrul Kayes, no run",,pushed into the off side,2
95,92,Imrul Kayes,280734,Ian Butler,36331,"Butler to Imrul Kayes, FOUR runs Butler goes full and Irmul goes hard at it and drives over point off the outside half of the bat to the short boundary at backward point",1st innings,,,15.2,four,74,4,74/2,"Butler to Imrul Kayes, FOUR runs",,Butler goes full and Irmul goes hard at it and drives over point off the outside half of the bat to the short boundary at backward point,2
96,93,Imrul Kayes,280734,Ian Butler,36331,"Butler to Imrul Kayes, 1 run shorter and at the body this time and Imrul works it off his rib cage to fine leg",1st innings,,,15.3,run,75,1,75/2,"Butler to Imrul Kayes, 1 run",,shorter and at the body this time and Imrul works it off his rib cage to fine leg,2
97,94,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run back of a length and Ashraful is comfortable in allowing it through to the keeper",1st innings,,,15.4,no run,75,0,75/2,"Butler to Mohammad Ashraful, no run",,back of a length and Ashraful is comfortable in allowing it through to the keeper,2
98,95,Mohammad Ashraful,55988,Ian Butler,36331,"Butler to Mohammad Ashraful, no run good channel from Butler. It seams back in late and Ashraful shoulders arms",1st innings,,,15.5,no run,75,0,75/2,"Butler to Mohammad Ashraful, no run",,good channel from Butler. It seams back in late and Ashraful shoulders arms,2
