,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
10,9,Alexei Kervezee,214695,Mirwais Ashraf,387420,"Mirwais Ashraf to Kervezee, no run fuller on the middle stump. Kervezee comes forward and pushes it to mid-on",1st innings,,,1.3,no run,2,0,2/0,"Mirwais Ashraf to Kervezee, no run",,fuller on the middle stump. Kervezee comes forward and pushes it to mid-on,0
11,10,Alexei Kervezee,214695,Mirwais Ashraf,387420,"Mirwais Ashraf to Kervezee, 1 run on the leg stump. Kervezee turns it away to mid-on for a single and thats the first run off the bat",1st innings,,,1.4,run,3,1,3/0,"Mirwais Ashraf to Kervezee, 1 run",,on the leg stump. Kervezee turns it away to mid-on for a single and thats the first run off the bat,0
12,11,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, 1 run comes forward looking to turn it away on the leg. Gets an outside edge to third man for a single",1st innings,,,1.5,run,4,1,4/0,"Mirwais Ashraf to Szwarczynski, 1 run",,comes forward looking to turn it away on the leg. Gets an outside edge to third man for a single,0
13,12,Alexei Kervezee,214695,Mirwais Ashraf,387420,"Mirwais Ashraf to Kervezee, no run comes forward and gets an inside edge to a ball onto his pads",1st innings,Eric Szwarczynski,214696,2.0,no run,4,0,4/0,"Mirwais Ashraf to Kervezee, no run",,comes forward and gets an inside edge to a ball onto his pads,0
14,13,Eric Szwarczynski,214696,Aftab Alam,440963,"Aftab Alam to Szwarczynski, 1 run fuller on the off stump. Comes forward and drives it to third man for a single",1st innings,,,2.1,run,5,1,5/0,"Aftab Alam to Szwarczynski, 1 run",,fuller on the off stump. Comes forward and drives it to third man for a single,0
15,14,Alexei Kervezee,214695,Aftab Alam,440963,"Aftab Alam to Kervezee, 1 run on the leg stump. Kervezee turns it away to fine-leg for a single",1st innings,,,2.2,run,6,1,6/0,"Aftab Alam to Kervezee, 1 run",,on the leg stump. Kervezee turns it away to fine-leg for a single,0
16,15,Eric Szwarczynski,214696,Aftab Alam,440963,"Aftab Alam to Szwarczynski, no run good length delivery on the off stump. Eric comes forward and opens the face of the bat as he punches it to point",1st innings,,,2.3,no run,6,0,6/0,"Aftab Alam to Szwarczynski, no run",,good length delivery on the off stump. Eric comes forward and opens the face of the bat as he punches it to point,0
17,16,Eric Szwarczynski,214696,Aftab Alam,440963,"Aftab Alam to Szwarczynski, no run outside the off stump and moving in as he comes forward and punches it to cover",1st innings,,,2.4,no run,6,0,6/0,"Aftab Alam to Szwarczynski, no run",,outside the off stump and moving in as he comes forward and punches it to cover,0
18,17,Eric Szwarczynski,214696,Aftab Alam,440963,"Aftab Alam to Szwarczynski, no run fuller on the off stump as he comes forward and drives it to mid-on",1st innings,,,2.5,no run,6,0,6/0,"Aftab Alam to Szwarczynski, no run",,fuller on the off stump as he comes forward and drives it to mid-on,0
19,18,Eric Szwarczynski,214696,Aftab Alam,440963,"Aftab Alam to Szwarczynski, no run short and Eric pulls it to square leg",1st innings,Alexei Kervezee,214695,3.0,no run,6,0,6/0,"Aftab Alam to Szwarczynski, no run",,short and Eric pulls it to square leg,0
20,19,Alexei Kervezee,214695,Mirwais Ashraf,387420,"Mirwais Ashraf to Kervezee, 1 run pushes it to square-leg for a single",1st innings,,,3.1,run,7,1,7/0,"Mirwais Ashraf to Kervezee, 1 run",,pushes it to square-leg for a single,0
21,20,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, 1 run runs it to third man for a single",1st innings,,,3.2,run,8,1,8/0,"Mirwais Ashraf to Szwarczynski, 1 run",,runs it to third man for a single,0
22,21,Alexei Kervezee,214695,Mirwais Ashraf,387420,"Mirwais Ashraf to Kervezee, no run fuller on the middle stump. Kervezee comes forward and pushes it to midwicket",1st innings,,,3.3,no run,8,0,8/0,"Mirwais Ashraf to Kervezee, no run",,fuller on the middle stump. Kervezee comes forward and pushes it to midwicket,0
23,22,Alexei Kervezee,214695,Mirwais Ashraf,387420,"Mirwais Ashraf to Kervezee, OUT on the off stump and rising from a good length as Eric looks to defend it and he is squared up as he edges it to Nabi at second slip. First blood then",1st innings,Eric Szwarczynski,214696,3.4,out,8,0,8/1,"Mirwais Ashraf to Kervezee, OUT",,on the off stump and rising from a good length as Eric looks to defend it and he is squared up as he edges it to Nabi at second slip. First blood then,1
24,23,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, 2 runs fuller on the leg stump. Flicks it away to deep midwicket for a couple",1st innings,,,3.5,run,10,2,10/1,"Mirwais Ashraf to Cooper, 2 runs",,fuller on the leg stump. Flicks it away to deep midwicket for a couple,1
25,24,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, 1 run outside the off stump. Cooper comes forward and drives but possibly gets a bottom edge to third man for a single",1st innings,Eric Szwarczynski,214696,4.0,run,11,1,11/1,"Mirwais Ashraf to Cooper, 1 run",,outside the off stump. Cooper comes forward and drives but possibly gets a bottom edge to third man for a single,1
26,25,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run fuller outside the off stump as Cooper gets onto the back foot and defends it to cover",1st innings,,,4.1,no run,11,0,11/1,"Aftab Alam to Cooper, no run",,fuller outside the off stump as Cooper gets onto the back foot and defends it to cover,1
27,26,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run outside the off stump and left well alone",1st innings,,,4.2,no run,11,0,11/1,"Aftab Alam to Cooper, no run",,outside the off stump and left well alone,1
28,27,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run good length ball on the off stump. Cooper gets onto the back foot and pushes it back to tmid-off",1st innings,,,4.3,no run,11,0,11/1,"Aftab Alam to Cooper, no run",,good length ball on the off stump. Cooper gets onto the back foot and pushes it back to tmid-off,1
29,28,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run fuller on the off stump. Cooper comes forward and punches it to mid-on",1st innings,,,4.4,no run,11,0,11/1,"Aftab Alam to Cooper, no run",,fuller on the off stump. Cooper comes forward and punches it to mid-on,1
30,29,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, 3 runs fuller on the middle stump. Cooper runs as he drives the ball and puits the pressure on the mid-on fielder. The fielder at mid-on misfields and concedes three runs",1st innings,,,4.5,run,14,3,14/1,"Aftab Alam to Cooper, 3 runs",,fuller on the middle stump. Cooper runs as he drives the ball and puits the pressure on the mid-on fielder. The fielder at mid-on misfields and concedes three runs,1
31,30,Eric Szwarczynski,214696,Aftab Alam,440963,"Aftab Alam to Szwarczynski, no run off the pads to square leg",1st innings,Tom Cooper,219885,5.0,no run,14,0,14/1,"Aftab Alam to Szwarczynski, no run",,off the pads to square leg,1
32,31,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run comes forward to a ball pitched on the off stump and drives it to cover where Karim pulls off a diving stop",1st innings,,,5.1,no run,14,0,14/1,"Mirwais Ashraf to Cooper, no run",,comes forward to a ball pitched on the off stump and drives it to cover where Karim pulls off a diving stop,1
33,32,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run comes forward and defends",1st innings,,,5.2,no run,14,0,14/1,"Mirwais Ashraf to Cooper, no run",,comes forward and defends,1
34,33,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, 2 runs on the leg stump. Cooper turns it away to  midwicket for a couple",1st innings,,,5.3,run,16,2,16/1,"Mirwais Ashraf to Cooper, 2 runs",,on the leg stump. Cooper turns it away to  midwicket for a couple,1
35,34,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, 1 run outside the off stump. Cooper comes forward, opens the face of the bat as he runs it down to third man for a single",1st innings,,,5.4,run,17,1,17/1,"Mirwais Ashraf to Cooper, 1 run",,"outside the off stump. Cooper comes forward, opens the face of the bat as he runs it down to third man for a single",1
36,35,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, no run fuller on the off stump. Eric comes forward and pushes it back to the bowler",1st innings,,,5.5,no run,17,0,17/1,"Mirwais Ashraf to Szwarczynski, no run",,fuller on the off stump. Eric comes forward and pushes it back to the bowler,1
37,35,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, 1 wide over the batsmans head as its called a wide",1st innings,,,5.5,wide,18,1,18/1,"Mirwais Ashraf to Szwarczynski, 1 wide",,over the batsmans head as its called a wide,1
38,36,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, no run outside the off stump and left well alone",1st innings,Tom Cooper,219885,6.0,no run,18,0,18/1,"Mirwais Ashraf to Szwarczynski, no run",,outside the off stump and left well alone,1
39,37,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, FOUR runs fuller on the leg stump. Cooper chips it over vacant space in the midwicket region for the first boundary of the day",1st innings,,,6.1,four,22,4,22/1,"Aftab Alam to Cooper, FOUR runs",,fuller on the leg stump. Cooper chips it over vacant space in the midwicket region for the first boundary of the day,1
40,38,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run outside the off stump. Cooper comes forward and punches it to cover",1st innings,,,6.2,no run,22,0,22/1,"Aftab Alam to Cooper, no run",,outside the off stump. Cooper comes forward and punches it to cover,1
41,39,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run looks like Cooper is getting on to the back foot as he pushes it to point",1st innings,,,6.3,no run,22,0,22/1,"Aftab Alam to Cooper, no run",,looks like Cooper is getting on to the back foot as he pushes it to point,1
42,40,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run comes forward and defends",1st innings,,,6.4,no run,22,0,22/1,"Aftab Alam to Cooper, no run",,comes forward and defends,1
43,40,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, 1 wide wide outside the off stump",1st innings,,,6.4,wide,23,1,23/1,"Aftab Alam to Cooper, 1 wide",,wide outside the off stump,1
44,41,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run outside the off stump. Cooper comes forward and drives it on one knee to cover",1st innings,,,6.5,no run,23,0,23/1,"Aftab Alam to Cooper, no run",,outside the off stump. Cooper comes forward and drives it on one knee to cover,1
45,42,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run on the middle stump. Cooper comes forward and defends it to the leg side",1st innings,Eric Szwarczynski,214696,7.0,no run,23,0,23/1,"Aftab Alam to Cooper, no run",,on the middle stump. Cooper comes forward and defends it to the leg side,1
46,43,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, no run fuller length delivery outside the off stump. Eric comes forward and pushes it to point",1st innings,,,7.1,no run,23,0,23/1,"Mirwais Ashraf to Szwarczynski, no run",,fuller length delivery outside the off stump. Eric comes forward and pushes it to point,1
47,44,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, no run comes forward and pushes it to mid-on",1st innings,,,7.2,no run,23,0,23/1,"Mirwais Ashraf to Szwarczynski, no run",,comes forward and pushes it to mid-on,1
48,45,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, FOUR runs fuller on the off. Eric comes forward and lofts it over point for a boundary",1st innings,,,7.3,four,27,4,27/1,"Mirwais Ashraf to Szwarczynski, FOUR runs",,fuller on the off. Eric comes forward and lofts it over point for a boundary,1
49,46,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, no run comes forward and pushes it to point",1st innings,,,7.4,no run,27,0,27/1,"Mirwais Ashraf to Szwarczynski, no run",,comes forward and pushes it to point,1
50,47,Eric Szwarczynski,214696,Mirwais Ashraf,387420,"Mirwais Ashraf to Szwarczynski, OUT on a good length in the corridor. Eric had to defend it as it was moving in a touch. The ball takes the outside edge and the keeper does the rest",1st innings,Tom Cooper,219885,7.5,out,27,0,27/2,"Mirwais Ashraf to Szwarczynski, OUT",,on a good length in the corridor. Eric had to defend it as it was moving in a touch. The ball takes the outside edge and the keeper does the rest,2
51,48,Peter Borren,36592,Mirwais Ashraf,387420,"Mirwais Ashraf to Borren, no run comes forward and pushes it to mid-on",1st innings,Tom Cooper,219885,8.0,no run,27,0,27/2,"Mirwais Ashraf to Borren, no run",,comes forward and pushes it to mid-on,2
52,49,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, FOUR runs comes forward and drives it past cover for a scorching boundary",1st innings,,,8.1,four,31,4,31/2,"Aftab Alam to Cooper, FOUR runs",,comes forward and drives it past cover for a scorching boundary,2
53,50,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run fuller on the middle stump. Cooper comes forward and pushes it to mid-on",1st innings,,,8.2,no run,31,0,31/2,"Aftab Alam to Cooper, no run",,fuller on the middle stump. Cooper comes forward and pushes it to mid-on,2
54,51,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run comes forward and looks to defend it as he gets hit on the pads",1st innings,,,8.3,no run,31,0,31/2,"Aftab Alam to Cooper, no run",,comes forward and looks to defend it as he gets hit on the pads,2
55,52,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run comes forward and drives it to cover",1st innings,,,8.4,no run,31,0,31/2,"Aftab Alam to Cooper, no run",,comes forward and drives it to cover,2
56,53,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, no run comes forward and chips it to mid-on",1st innings,,,8.5,no run,31,0,31/2,"Aftab Alam to Cooper, no run",,comes forward and chips it to mid-on,2
57,54,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, 1 run on the leg stump. Cooper turns it away to fine-leg for a single",1st innings,Peter Borren,36592,9.0,run,32,1,32/2,"Aftab Alam to Cooper, 1 run",,on the leg stump. Cooper turns it away to fine-leg for a single,2
58,55,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run outside the off stump. Cooper comes forward and looks to drive it as he is beaten",1st innings,,,9.1,no run,32,0,32/2,"Mirwais Ashraf to Cooper, no run",,outside the off stump. Cooper comes forward and looks to drive it as he is beaten,2
59,56,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run comes forward and defends",1st innings,,,9.2,no run,32,0,32/2,"Mirwais Ashraf to Cooper, no run",,comes forward and defends,2
60,57,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run pushes it to cover",1st innings,,,9.3,no run,32,0,32/2,"Mirwais Ashraf to Cooper, no run",,pushes it to cover,2
61,58,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run fuller on the middle stump. Cooper gets onto the back foot as he pushes it back to the bowler",1st innings,,,9.4,no run,32,0,32/2,"Mirwais Ashraf to Cooper, no run",,fuller on the middle stump. Cooper gets onto the back foot as he pushes it back to the bowler,2
62,59,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run on the off stump. Cooper comes forward and drives it to cover",1st innings,,,9.5,no run,32,0,32/2,"Mirwais Ashraf to Cooper, no run",,on the off stump. Cooper comes forward and drives it to cover,2
63,60,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, FOUR runs comes forward and smashes a ball outside the off stump for a boundary past the cover fielder",1st innings,Peter Borren,36592,10.0,four,36,4,36/2,"Mirwais Ashraf to Cooper, FOUR runs",,comes forward and smashes a ball outside the off stump for a boundary past the cover fielder,2
64,61,Peter Borren,36592,Aftab Alam,440963,"Aftab Alam to Borren, no run outside the off stump and left alone",1st innings,,,10.1,no run,36,0,36/2,"Aftab Alam to Borren, no run",,outside the off stump and left alone,2
65,62,Peter Borren,36592,Aftab Alam,440963,"Aftab Alam to Borren, no run good length ball outside the off stump and left alone",1st innings,,,10.2,no run,36,0,36/2,"Aftab Alam to Borren, no run",,good length ball outside the off stump and left alone,2
66,63,Peter Borren,36592,Aftab Alam,440963,"Aftab Alam to Borren, 3 runs fuller ball outside the off stump. Borren comes forward and drives it to cover for three runs",1st innings,,,10.3,run,39,3,39/2,"Aftab Alam to Borren, 3 runs",,fuller ball outside the off stump. Borren comes forward and drives it to cover for three runs,2
67,63,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, 1 wide wide down the leg side",1st innings,,,10.3,wide,40,1,40/2,"Aftab Alam to Cooper, 1 wide",,wide down the leg side,2
68,64,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, 3 runs fuller on the leg stump as Cooper flicks it to the right on mid-on fielder for three runs",1st innings,,,10.4,run,43,3,43/2,"Aftab Alam to Cooper, 3 runs",,fuller on the leg stump as Cooper flicks it to the right on mid-on fielder for three runs,2
69,65,Peter Borren,36592,Aftab Alam,440963,"Aftab Alam to Borren, 1 run fuller on the leg stump. Borren turns it to fine-leg for a single",1st innings,,,10.5,run,44,1,44/2,"Aftab Alam to Borren, 1 run",,fuller on the leg stump. Borren turns it to fine-leg for a single,2
70,66,Tom Cooper,219885,Aftab Alam,440963,"Aftab Alam to Cooper, 1 run on the middle stump. Cooper comes forward and pushes it to mid-on for a single",1st innings,Peter Borren,36592,11.0,run,45,1,45/2,"Aftab Alam to Cooper, 1 run",,on the middle stump. Cooper comes forward and pushes it to mid-on for a single,2
71,67,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run outside the off stump. Cooper gets onto the back foot and opens the face of the bat. He punches the ball to point",1st innings,,,11.1,no run,45,0,45/2,"Mirwais Ashraf to Cooper, no run",,outside the off stump. Cooper gets onto the back foot and opens the face of the bat. He punches the ball to point,2
72,68,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, no run fuller on the middle and leg. Cooper comes forward and drives it to mid-on",1st innings,,,11.2,no run,45,0,45/2,"Mirwais Ashraf to Cooper, no run",,fuller on the middle and leg. Cooper comes forward and drives it to mid-on,2
73,69,Tom Cooper,219885,Mirwais Ashraf,387420,"Mirwais Ashraf to Cooper, 1 run short outside the off stump. Cooper cuts it past point for a single",1st innings,,,11.3,run,46,1,46/2,"Mirwais Ashraf to Cooper, 1 run",,short outside the off stump. Cooper cuts it past point for a single,2
74,70,Peter Borren,36592,Mirwais Ashraf,387420,"Mirwais Ashraf to Borren, no run on the off stump. Borren comes forward and defends it to cover",1st innings,,,11.4,no run,46,0,46/2,"Mirwais Ashraf to Borren, no run",,on the off stump. Borren comes forward and defends it to cover,2
75,71,Peter Borren,36592,Mirwais Ashraf,387420,"Mirwais Ashraf to Borren, no run fuller ball outside the off stump. Borren comes forward and defends it tocover",1st innings,,,11.5,no run,46,0,46/2,"Mirwais Ashraf to Borren, no run",,fuller ball outside the off stump. Borren comes forward and defends it tocover,2
76,72,Peter Borren,36592,Mirwais Ashraf,387420,"Mirwais Ashraf to Borren, no run and thats three in three for Borren as he comes forward and pushes it to cover",1st innings,Tom Cooper,219885,12.0,no run,46,0,46/2,"Mirwais Ashraf to Borren, no run",,and thats three in three for Borren as he comes forward and pushes it to cover,2
77,73,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, no run outside the off stump. Comes forward and defends it to point",1st innings,,,12.1,no run,46,0,46/2,"Mohammad Nabi to Cooper, no run",,outside the off stump. Comes forward and defends it to point,2
78,74,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, no run on the off stump. Cooper pushes it to midwicket",1st innings,,,12.2,no run,46,0,46/2,"Mohammad Nabi to Cooper, no run",,on the off stump. Cooper pushes it to midwicket,2
79,75,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, no run on the leg stump. Cooper comes forward and defends to the leg side",1st innings,,,12.3,no run,46,0,46/2,"Mohammad Nabi to Cooper, no run",,on the leg stump. Cooper comes forward and defends to the leg side,2
80,76,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, no run on the middle and leg as Cooper comes forward and pushes it back to the bowler",1st innings,,,12.4,no run,46,0,46/2,"Mohammad Nabi to Cooper, no run",,on the middle and leg as Cooper comes forward and pushes it back to the bowler,2
81,77,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, 1 run on the leg stump. Cooper chips it to long-on for a single",1st innings,,,12.5,run,47,1,47/2,"Mohammad Nabi to Cooper, 1 run",,on the leg stump. Cooper chips it to long-on for a single,2
82,78,Peter Borren,36592,Mohammad Nabi,25913,"Mohammad Nabi to Borren, no run outside the off stump and defends",1st innings,Tom Cooper,219885,13.0,no run,47,0,47/2,"Mohammad Nabi to Borren, no run",,outside the off stump and defends,2
83,79,Tom Cooper,219885,Samiullah Shinwari,318339,"Samiullah Shinwari to Cooper, 1 run outside the off stump. Cooper comes forward and pushes it to long-on for a single",1st innings,,,13.1,run,48,1,48/2,"Samiullah Shinwari to Cooper, 1 run",,outside the off stump. Cooper comes forward and pushes it to long-on for a single,2
84,80,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run ",1st innings,,,13.2,no run,48,0,48/2,"Samiullah Shinwari to Borren, no run",,,2
85,81,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run left alone outside off",1st innings,,,13.3,no run,48,0,48/2,"Samiullah Shinwari to Borren, no run",,left alone outside off,2
86,82,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run on the middle stump and short in length. Borren looks to pull the ball away but defends it in the end",1st innings,,,13.4,no run,48,0,48/2,"Samiullah Shinwari to Borren, no run",,on the middle stump and short in length. Borren looks to pull the ball away but defends it in the end,2
87,83,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run pushes it to mid-on",1st innings,,,13.5,no run,48,0,48/2,"Samiullah Shinwari to Borren, no run",,pushes it to mid-on,2
88,84,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run outside the off stump. Borren opens the face of the bat and pushes it to point",1st innings,Tom Cooper,219885,14.0,no run,48,0,48/2,"Samiullah Shinwari to Borren, no run",,outside the off stump. Borren opens the face of the bat and pushes it to point,2
89,85,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, no run off the inside edge to the no-mans land between keepr and short fine-leg",1st innings,,,14.1,no run,48,0,48/2,"Mohammad Nabi to Cooper, no run",,off the inside edge to the no-mans land between keepr and short fine-leg,2
90,86,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, 1 run pushes it to long-on for a single",1st innings,,,14.2,run,49,1,49/2,"Mohammad Nabi to Cooper, 1 run",,pushes it to long-on for a single,2
91,87,Peter Borren,36592,Mohammad Nabi,25913,"Mohammad Nabi to Borren, 1 run sweeps it to deep square leg for a single",1st innings,,,14.3,run,50,1,50/2,"Mohammad Nabi to Borren, 1 run",,sweeps it to deep square leg for a single,2
92,88,Tom Cooper,219885,Mohammad Nabi,25913,"Mohammad Nabi to Cooper, 1 run cut to point for a single",1st innings,,,14.4,run,51,1,51/2,"Mohammad Nabi to Cooper, 1 run",,cut to point for a single,2
93,89,Peter Borren,36592,Mohammad Nabi,25913,"Mohammad Nabi to Borren, no run looks to cut it away and is beaten",1st innings,,,14.5,no run,51,0,51/2,"Mohammad Nabi to Borren, no run",,looks to cut it away and is beaten,2
94,90,Peter Borren,36592,Mohammad Nabi,25913,"Mohammad Nabi to Borren, no run on the leg stump. Borren looks to sweep it away and is beaten as he is struck on the pads",1st innings,Tom Cooper,219885,15.0,no run,51,0,51/2,"Mohammad Nabi to Borren, no run",,on the leg stump. Borren looks to sweep it away and is beaten as he is struck on the pads,2
95,91,Tom Cooper,219885,Samiullah Shinwari,318339,"Samiullah Shinwari to Cooper, no run cmes forward and drives it back to the bowler",1st innings,,,15.1,no run,51,0,51/2,"Samiullah Shinwari to Cooper, no run",,cmes forward and drives it back to the bowler,2
96,92,Tom Cooper,219885,Samiullah Shinwari,318339,"Samiullah Shinwari to Cooper, 1 run pushes it to long-on for a single",1st innings,,,15.2,run,52,1,52/2,"Samiullah Shinwari to Cooper, 1 run",,pushes it to long-on for a single,2
97,93,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run outside the off stump. Borren comes forward and defends",1st innings,,,15.3,no run,52,0,52/2,"Samiullah Shinwari to Borren, no run",,outside the off stump. Borren comes forward and defends,2
98,94,Peter Borren,36592,Samiullah Shinwari,318339,"Samiullah Shinwari to Borren, no run looks to sweep it away and gets a top edge to short fine leg  who runs across and fields the ball",1st innings,,,15.4,no run,52,0,52/2,"Samiullah Shinwari to Borren, no run",,looks to sweep it away and gets a top edge to short fine leg  who runs across and fields the ball,2
