,ball,batsman,batsman_id,bowler,bowler_id,commentary,innings,otherBatsman,otherBatsman_id,overs,playType,runs,runs_scored,score,shortText,speed,text,wickets
24,25,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, FOUR runs ",1st innings,,,4.1,four,26,4,26/0,"Baidwan to Ouma, FOUR runs",,,0
25,26,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,4.2,no run,26,0,26/0,"Baidwan to Ouma, no run",,,0
26,27,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,4.3,no run,26,0,26/0,"Baidwan to Ouma, no run",,,0
27,28,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,4.4,no run,26,0,26/0,"Baidwan to Ouma, no run",,,0
28,29,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, 2 runs ",1st innings,,,4.5,run,28,2,28/0,"Baidwan to Ouma, 2 runs",,,0
29,30,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,Alex Obanda,291844,5.0,no run,28,0,28/0,"Baidwan to Ouma, no run",,,0
30,31,Alex Obanda,291844,Umar Bhatti,23865,"Bhatti to Obanda, no run ",1st innings,,,5.1,no run,28,0,28/0,"Bhatti to Obanda, no run",,,0
31,32,Alex Obanda,291844,Umar Bhatti,23865,"Bhatti to Obanda, 1 leg bye ",1st innings,,,5.2,leg bye,29,1,29/0,"Bhatti to Obanda, 1 leg bye",,,0
32,33,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,5.3,no run,29,0,29/0,"Bhatti to Ouma, no run",,,0
33,34,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,5.4,no run,29,0,29/0,"Bhatti to Ouma, no run",,,0
34,35,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,5.5,no run,29,0,29/0,"Bhatti to Ouma, no run",,,0
35,36,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,Alex Obanda,291844,6.0,no run,29,0,29/0,"Bhatti to Ouma, no run",,,0
36,37,Alex Obanda,291844,Harvir Baidwan,355583,"Baidwan to Obanda, no run ",1st innings,,,6.1,no run,29,0,29/0,"Baidwan to Obanda, no run",,,0
37,38,Alex Obanda,291844,Harvir Baidwan,355583,"Baidwan to Obanda, no run ",1st innings,,,6.2,no run,29,0,29/0,"Baidwan to Obanda, no run",,,0
38,39,Alex Obanda,291844,Harvir Baidwan,355583,"Baidwan to Obanda, no run ",1st innings,,,6.3,no run,29,0,29/0,"Baidwan to Obanda, no run",,,0
39,40,Alex Obanda,291844,Harvir Baidwan,355583,"Baidwan to Obanda, no run ",1st innings,,,6.4,no run,29,0,29/0,"Baidwan to Obanda, no run",,,0
40,41,Alex Obanda,291844,Harvir Baidwan,355583,"Baidwan to Obanda, no run ",1st innings,,,6.5,no run,29,0,29/0,"Baidwan to Obanda, no run",,,0
41,42,Alex Obanda,291844,Harvir Baidwan,355583,"Baidwan to Obanda, OUT ",1st innings,Morris Ouma,24750,7.0,out,29,0,29/1,"Baidwan to Obanda, OUT",,,1
42,43,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,7.1,no run,29,0,29/1,"Bhatti to Ouma, no run",,,1
43,44,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,7.2,no run,29,0,29/1,"Bhatti to Ouma, no run",,,1
44,45,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,7.3,no run,29,0,29/1,"Bhatti to Ouma, no run",,,1
45,46,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,7.4,no run,29,0,29/1,"Bhatti to Ouma, no run",,,1
46,47,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, 2 runs ",1st innings,,,7.5,run,31,2,31/1,"Bhatti to Ouma, 2 runs",,,1
47,48,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,Collins Obuya,24752,8.0,no run,31,0,31/1,"Bhatti to Ouma, no run",,,1
48,49,Collins Obuya,24752,Harvir Baidwan,355583,"Baidwan to Obuya, no run ",1st innings,,,8.1,no run,31,0,31/1,"Baidwan to Obuya, no run",,,1
49,50,Collins Obuya,24752,Harvir Baidwan,355583,"Baidwan to Obuya, no run ",1st innings,,,8.2,no run,31,0,31/1,"Baidwan to Obuya, no run",,,1
50,51,Collins Obuya,24752,Harvir Baidwan,355583,"Baidwan to Obuya, no run ",1st innings,,,8.3,no run,31,0,31/1,"Baidwan to Obuya, no run",,,1
51,52,Collins Obuya,24752,Harvir Baidwan,355583,"Baidwan to Obuya, no run ",1st innings,,,8.4,no run,31,0,31/1,"Baidwan to Obuya, no run",,,1
52,53,Collins Obuya,24752,Harvir Baidwan,355583,"Baidwan to Obuya, no run ",1st innings,,,8.5,no run,31,0,31/1,"Baidwan to Obuya, no run",,,1
53,54,Collins Obuya,24752,Harvir Baidwan,355583,"Baidwan to Obuya, no run ",1st innings,Morris Ouma,24750,9.0,no run,31,0,31/1,"Baidwan to Obuya, no run",,,1
54,55,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,9.1,no run,31,0,31/1,"Bhatti to Ouma, no run",,,1
55,56,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,9.2,no run,31,0,31/1,"Bhatti to Ouma, no run",,,1
56,57,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,9.3,no run,31,0,31/1,"Bhatti to Ouma, no run",,,1
57,58,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, 3 runs ",1st innings,,,9.4,run,34,3,34/1,"Bhatti to Ouma, 3 runs",,,1
58,59,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,9.5,no run,34,0,34/1,"Bhatti to Obuya, no run",,,1
59,60,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,Morris Ouma,24750,10.0,no run,34,0,34/1,"Bhatti to Obuya, no run",,,1
60,61,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,10.1,no run,34,0,34/1,"Baidwan to Ouma, no run",,,1
61,62,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,10.2,no run,34,0,34/1,"Baidwan to Ouma, no run",,,1
62,63,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, FOUR runs ",1st innings,,,10.3,four,38,4,38/1,"Baidwan to Ouma, FOUR runs",,,1
63,64,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,10.4,no run,38,0,38/1,"Baidwan to Ouma, no run",,,1
64,65,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,,,10.5,no run,38,0,38/1,"Baidwan to Ouma, no run",,,1
65,66,Morris Ouma,24750,Harvir Baidwan,355583,"Baidwan to Ouma, no run ",1st innings,Collins Obuya,24752,11.0,no run,38,0,38/1,"Baidwan to Ouma, no run",,,1
66,67,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,11.1,no run,38,0,38/1,"Bhatti to Obuya, no run",,,1
67,68,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,11.2,no run,38,0,38/1,"Bhatti to Obuya, no run",,,1
68,69,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,11.3,no run,38,0,38/1,"Bhatti to Obuya, no run",,,1
69,70,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,11.4,no run,38,0,38/1,"Bhatti to Obuya, no run",,,1
70,71,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,11.5,no run,38,0,38/1,"Bhatti to Obuya, no run",,,1
71,72,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,Morris Ouma,24750,12.0,no run,38,0,38/1,"Bhatti to Obuya, no run",,,1
72,72,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, 1 wide ",1st innings,,,12.0,wide,39,1,39/1,"Rizwan Cheema to Ouma, 1 wide",,,1
73,73,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,,,12.1,no run,39,0,39/1,"Rizwan Cheema to Ouma, no run",,,1
74,74,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,,,12.2,no run,39,0,39/1,"Rizwan Cheema to Ouma, no run",,,1
75,75,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,,,12.3,no run,39,0,39/1,"Rizwan Cheema to Ouma, no run",,,1
76,76,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,,,12.4,no run,39,0,39/1,"Rizwan Cheema to Ouma, no run",,,1
77,77,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,,,12.5,no run,39,0,39/1,"Rizwan Cheema to Ouma, no run",,,1
78,78,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,Collins Obuya,24752,13.0,no run,39,0,39/1,"Rizwan Cheema to Ouma, no run",,,1
79,79,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,13.1,no run,39,0,39/1,"Bhatti to Obuya, no run",,,1
80,80,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,13.2,no run,39,0,39/1,"Bhatti to Obuya, no run",,,1
81,81,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, no run ",1st innings,,,13.3,no run,39,0,39/1,"Bhatti to Obuya, no run",,,1
82,82,Collins Obuya,24752,Umar Bhatti,23865,"Bhatti to Obuya, 1 run ",1st innings,,,13.4,run,40,1,40/1,"Bhatti to Obuya, 1 run",,,1
83,83,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,,,13.5,no run,40,0,40/1,"Bhatti to Ouma, no run",,,1
84,84,Morris Ouma,24750,Umar Bhatti,23865,"Bhatti to Ouma, no run ",1st innings,Collins Obuya,24752,14.0,no run,40,0,40/1,"Bhatti to Ouma, no run",,,1
85,85,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 2 runs ",1st innings,,,14.1,run,42,2,42/1,"Rizwan Cheema to Obuya, 2 runs",,,1
86,86,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,14.2,no run,42,0,42/1,"Rizwan Cheema to Obuya, no run",,,1
87,87,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,14.3,no run,42,0,42/1,"Rizwan Cheema to Obuya, no run",,,1
88,88,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,14.4,no run,42,0,42/1,"Rizwan Cheema to Obuya, no run",,,1
89,89,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,14.5,no run,42,0,42/1,"Rizwan Cheema to Obuya, no run",,,1
90,90,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,Morris Ouma,24750,15.0,no run,42,0,42/1,"Rizwan Cheema to Obuya, no run",,,1
91,91,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,,,15.1,no run,42,0,42/1,"Desai to Ouma, no run",,,1
92,92,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,,,15.2,no run,42,0,42/1,"Desai to Ouma, no run",,,1
93,93,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, FOUR runs ",1st innings,,,15.3,four,46,4,46/1,"Desai to Ouma, FOUR runs",,,1
94,94,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,,,15.4,no run,46,0,46/1,"Desai to Ouma, no run",,,1
95,95,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,,,15.5,no run,46,0,46/1,"Desai to Ouma, no run",,,1
96,96,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,Collins Obuya,24752,16.0,no run,46,0,46/1,"Desai to Ouma, no run",,,1
97,97,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 2 runs ",1st innings,,,16.1,run,48,2,48/1,"Rizwan Cheema to Obuya, 2 runs",,,1
98,98,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,16.2,no run,48,0,48/1,"Rizwan Cheema to Obuya, no run",,,1
99,99,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,16.3,no run,48,0,48/1,"Rizwan Cheema to Obuya, no run",,,1
100,100,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,16.4,no run,48,0,48/1,"Rizwan Cheema to Obuya, no run",,,1
101,101,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,16.5,no run,48,0,48/1,"Rizwan Cheema to Obuya, no run",,,1
102,102,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 1 run ",1st innings,Morris Ouma,24750,17.0,run,49,1,49/1,"Rizwan Cheema to Obuya, 1 run",,,1
103,103,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,17.1,no run,49,0,49/1,"Desai to Obuya, no run",,,1
104,104,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, 2 runs ",1st innings,,,17.2,run,51,2,51/1,"Desai to Obuya, 2 runs",,,1
105,105,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,17.3,no run,51,0,51/1,"Desai to Obuya, no run",,,1
106,106,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,17.4,no run,51,0,51/1,"Desai to Obuya, no run",,,1
107,107,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,17.5,no run,51,0,51/1,"Desai to Obuya, no run",,,1
108,108,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, 1 run ",1st innings,Morris Ouma,24750,18.0,run,52,1,52/1,"Desai to Obuya, 1 run",,,1
109,109,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, FOUR runs ",1st innings,,,18.1,four,56,4,56/1,"Rizwan Cheema to Obuya, FOUR runs",,,1
110,110,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,18.2,no run,56,0,56/1,"Rizwan Cheema to Obuya, no run",,,1
111,111,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,18.3,no run,56,0,56/1,"Rizwan Cheema to Obuya, no run",,,1
112,112,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 2 runs ",1st innings,,,18.4,run,58,2,58/1,"Rizwan Cheema to Obuya, 2 runs",,,1
113,113,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,18.5,no run,58,0,58/1,"Rizwan Cheema to Obuya, no run",,,1
114,114,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 1 run ",1st innings,Morris Ouma,24750,19.0,run,59,1,59/1,"Rizwan Cheema to Obuya, 1 run",,,1
115,115,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,19.1,no run,59,0,59/1,"Desai to Obuya, no run",,,1
116,116,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,19.2,no run,59,0,59/1,"Desai to Obuya, no run",,,1
117,117,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,19.3,no run,59,0,59/1,"Desai to Obuya, no run",,,1
118,118,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,19.4,no run,59,0,59/1,"Desai to Obuya, no run",,,1
119,119,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,19.5,no run,59,0,59/1,"Desai to Obuya, no run",,,1
120,120,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, 1 run ",1st innings,Morris Ouma,24750,20.0,run,60,1,60/1,"Desai to Obuya, 1 run",,,1
121,121,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,20.1,no run,60,0,60/1,"Rizwan Cheema to Obuya, no run",,,1
122,122,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,20.2,no run,60,0,60/1,"Rizwan Cheema to Obuya, no run",,,1
123,123,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,20.3,no run,60,0,60/1,"Rizwan Cheema to Obuya, no run",,,1
124,124,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,20.4,no run,60,0,60/1,"Rizwan Cheema to Obuya, no run",,,1
125,125,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,20.5,no run,60,0,60/1,"Rizwan Cheema to Obuya, no run",,,1
126,126,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,Morris Ouma,24750,21.0,no run,60,0,60/1,"Rizwan Cheema to Obuya, no run",,,1
127,127,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, 1 run ",1st innings,,,21.1,run,61,1,61/1,"Desai to Ouma, 1 run",,,1
128,128,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,21.2,no run,61,0,61/1,"Desai to Obuya, no run",,,1
129,129,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, 1 run ",1st innings,,,21.3,run,62,1,62/1,"Desai to Obuya, 1 run",,,1
130,130,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, 1 run ",1st innings,,,21.4,run,63,1,63/1,"Desai to Ouma, 1 run",,,1
131,131,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, no run ",1st innings,,,21.5,no run,63,0,63/1,"Desai to Obuya, no run",,,1
132,132,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, 1 run ",1st innings,Morris Ouma,24750,22.0,run,64,1,64/1,"Desai to Obuya, 1 run",,,1
133,133,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 1 run ",1st innings,,,22.1,run,65,1,65/1,"Rizwan Cheema to Obuya, 1 run",,,1
134,134,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, no run ",1st innings,,,22.2,no run,65,0,65/1,"Rizwan Cheema to Ouma, no run",,,1
135,135,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, 1 run ",1st innings,,,22.3,run,66,1,66/1,"Rizwan Cheema to Ouma, 1 run",,,1
136,136,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,22.4,no run,66,0,66/1,"Rizwan Cheema to Obuya, no run",,,1
137,137,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,22.5,no run,66,0,66/1,"Rizwan Cheema to Obuya, no run",,,1
138,138,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,Morris Ouma,24750,23.0,no run,66,0,66/1,"Rizwan Cheema to Obuya, no run",,,1
139,139,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,,,23.1,no run,66,0,66/1,"Desai to Ouma, no run",,,1
140,140,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, 2 runs ",1st innings,,,23.2,run,68,2,68/1,"Desai to Ouma, 2 runs",,,1
141,141,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, 1 run ",1st innings,,,23.3,run,69,1,69/1,"Desai to Ouma, 1 run",,,1
142,142,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, 1 run ",1st innings,,,23.4,run,70,1,70/1,"Desai to Obuya, 1 run",,,1
143,143,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,,,23.5,no run,70,0,70/1,"Desai to Ouma, no run",,,1
144,144,Morris Ouma,24750,Parth Desai,440977,"Desai to Ouma, no run ",1st innings,Collins Obuya,24752,24.0,no run,70,0,70/1,"Desai to Ouma, no run",,,1
145,145,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,24.1,no run,70,0,70/1,"Rizwan Cheema to Obuya, no run",,,1
146,146,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, no run ",1st innings,,,24.2,no run,70,0,70/1,"Rizwan Cheema to Obuya, no run",,,1
147,147,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 1 run ",1st innings,,,24.3,run,71,1,71/1,"Rizwan Cheema to Obuya, 1 run",,,1
148,148,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, 1 run ",1st innings,,,24.4,run,72,1,72/1,"Rizwan Cheema to Ouma, 1 run",,,1
149,149,Collins Obuya,24752,Rizwan Cheema,361952,"Rizwan Cheema to Obuya, 1 run ",1st innings,,,24.5,run,73,1,73/1,"Rizwan Cheema to Obuya, 1 run",,,1
150,150,Morris Ouma,24750,Rizwan Cheema,361952,"Rizwan Cheema to Ouma, 2 runs ",1st innings,Collins Obuya,24752,25.0,run,75,2,75/1,"Rizwan Cheema to Ouma, 2 runs",,,1
151,151,Collins Obuya,24752,Parth Desai,440977,"Desai to Obuya, OUT ",1st innings,Morris Ouma,24750,25.1,out,75,0,75/2,"Desai to Obuya, OUT",,,2
152,152,Rakep Patel,267455,Parth Desai,440977,"Desai to Patel, no run ",1st innings,,,25.2,no run,75,0,75/2,"Desai to Patel, no run",,,2
153,153,Rakep Patel,267455,Parth Desai,440977,"Desai to Patel, no run ",1st innings,,,25.3,no run,75,0,75/2,"Desai to Patel, no run",,,2
154,154,Rakep Patel,267455,Parth Desai,440977,"Desai to Patel, no run ",1st innings,,,25.4,no run,75,0,75/2,"Desai to Patel, no run",,,2
155,155,Rakep Patel,267455,Parth Desai,440977,"Desai to Patel, no run ",1st innings,,,25.5,no run,75,0,75/2,"Desai to Patel, no run",,,2
156,156,Rakep Patel,267455,Parth Desai,440977,"Desai to Patel, FOUR runs ",1st innings,Morris Ouma,24750,26.0,four,79,4,79/2,"Desai to Patel, FOUR runs",,,2
